Logger,DateTime,Temp,Treatment
20946643,2021-06-12T06:00:00Z,25.768,Ambient
20987159,2021-06-12T06:00:00Z,25.744,Ambient
20987160,2021-06-12T06:00:00Z,25.793,Ambient
20719656,2021-06-12T06:00:00Z,26.329,High
20719658,2021-06-12T06:00:00Z,26.231,High
20946645,2021-06-12T06:00:00Z,26.304,High
20946643,2021-06-12T06:10:00Z,25.72,Ambient
20987159,2021-06-12T06:10:00Z,25.695,Ambient
20987160,2021-06-12T06:10:00Z,25.744,Ambient
20719656,2021-06-12T06:10:00Z,26.256,High
20719658,2021-06-12T06:10:00Z,26.182,High
20946645,2021-06-12T06:10:00Z,26.231,High
20946643,2021-06-12T06:20:00Z,25.623,Ambient
20987159,2021-06-12T06:20:00Z,25.623,Ambient
20987160,2021-06-12T06:20:00Z,25.623,Ambient
20719656,2021-06-12T06:20:00Z,26.158,High
20719658,2021-06-12T06:20:00Z,26.061,High
20946645,2021-06-12T06:20:00Z,26.085,High
20946643,2021-06-12T06:30:00Z,25.525,Ambient
20987159,2021-06-12T06:30:00Z,25.525,Ambient
20987160,2021-06-12T06:30:00Z,25.525,Ambient
20719656,2021-06-12T06:30:00Z,26.061,High
20719658,2021-06-12T06:30:00Z,25.987,High
20946645,2021-06-12T06:30:00Z,25.987,High
20946643,2021-06-12T06:40:00Z,25.428,Ambient
20987159,2021-06-12T06:40:00Z,25.477,Ambient
20987160,2021-06-12T06:40:00Z,25.428,Ambient
20719656,2021-06-12T06:40:00Z,25.939,High
20719658,2021-06-12T06:40:00Z,25.89,High
20946645,2021-06-12T06:40:00Z,25.866,High
20946643,2021-06-12T06:50:00Z,25.355,Ambient
20987159,2021-06-12T06:50:00Z,25.404,Ambient
20987160,2021-06-12T06:50:00Z,25.355,Ambient
20719656,2021-06-12T06:50:00Z,25.841,High
20719658,2021-06-12T06:50:00Z,25.793,High
20946645,2021-06-12T06:50:00Z,25.768,High
20946643,2021-06-12T07:00:00Z,25.307,Ambient
20987159,2021-06-12T07:00:00Z,25.355,Ambient
20987160,2021-06-12T07:00:00Z,25.283,Ambient
20719656,2021-06-12T07:00:00Z,25.768,High
20719658,2021-06-12T07:00:00Z,25.744,High
20946645,2021-06-12T07:00:00Z,25.695,High
20946643,2021-06-12T07:10:00Z,25.283,Ambient
20987159,2021-06-12T07:10:00Z,25.355,Ambient
20987160,2021-06-12T07:10:00Z,25.283,Ambient
20719656,2021-06-12T07:10:00Z,25.72,High
20719658,2021-06-12T07:10:00Z,25.744,High
20946645,2021-06-12T07:10:00Z,25.72,High
20946643,2021-06-12T07:20:00Z,25.307,Ambient
20987159,2021-06-12T07:20:00Z,25.38,Ambient
20987160,2021-06-12T07:20:00Z,25.38,Ambient
20719656,2021-06-12T07:20:00Z,25.768,High
20719658,2021-06-12T07:20:00Z,25.793,High
20946645,2021-06-12T07:20:00Z,25.72,High
20946643,2021-06-12T07:30:00Z,25.331,Ambient
20987159,2021-06-12T07:30:00Z,25.404,Ambient
20987160,2021-06-12T07:30:00Z,25.477,Ambient
20719656,2021-06-12T07:30:00Z,25.793,High
20719658,2021-06-12T07:30:00Z,25.841,High
20946645,2021-06-12T07:30:00Z,25.744,High
20946643,2021-06-12T07:40:00Z,25.38,Ambient
20987159,2021-06-12T07:40:00Z,25.477,Ambient
20987160,2021-06-12T07:40:00Z,25.647,Ambient
20719656,2021-06-12T07:40:00Z,25.89,High
20719658,2021-06-12T07:40:00Z,25.866,High
20946645,2021-06-12T07:40:00Z,25.768,High
20946643,2021-06-12T07:50:00Z,25.477,Ambient
20987159,2021-06-12T07:50:00Z,25.598,Ambient
20987160,2021-06-12T07:50:00Z,25.793,Ambient
20719656,2021-06-12T07:50:00Z,25.963,High
20719658,2021-06-12T07:50:00Z,25.914,High
20946645,2021-06-12T07:50:00Z,25.817,High
20946643,2021-06-12T08:00:00Z,25.55,Ambient
20987159,2021-06-12T08:00:00Z,25.671,Ambient
20987160,2021-06-12T08:00:00Z,25.89,Ambient
20719656,2021-06-12T08:00:00Z,26.012,High
20719658,2021-06-12T08:00:00Z,25.963,High
20946645,2021-06-12T08:00:00Z,25.866,High
20946643,2021-06-12T08:10:00Z,25.623,Ambient
20987159,2021-06-12T08:10:00Z,25.768,Ambient
20987160,2021-06-12T08:10:00Z,25.963,Ambient
20719656,2021-06-12T08:10:00Z,26.036,High
20719658,2021-06-12T08:10:00Z,25.987,High
20946645,2021-06-12T08:10:00Z,25.89,High
20946643,2021-06-12T08:20:00Z,25.671,Ambient
20987159,2021-06-12T08:20:00Z,25.817,Ambient
20987160,2021-06-12T08:20:00Z,26.012,Ambient
20719656,2021-06-12T08:20:00Z,25.987,High
20719658,2021-06-12T08:20:00Z,25.963,High
20946645,2021-06-12T08:20:00Z,25.89,High
20946643,2021-06-12T08:30:00Z,25.695,Ambient
20987159,2021-06-12T08:30:00Z,25.866,Ambient
20987160,2021-06-12T08:30:00Z,26.061,Ambient
20719656,2021-06-12T08:30:00Z,25.987,High
20719658,2021-06-12T08:30:00Z,26.012,High
20946645,2021-06-12T08:30:00Z,25.866,High
20946643,2021-06-12T08:40:00Z,25.744,Ambient
20987159,2021-06-12T08:40:00Z,25.914,Ambient
20987160,2021-06-12T08:40:00Z,26.085,Ambient
20719656,2021-06-12T08:40:00Z,25.987,High
20719658,2021-06-12T08:40:00Z,25.987,High
20946645,2021-06-12T08:40:00Z,25.866,High
20946643,2021-06-12T08:50:00Z,25.768,Ambient
20987159,2021-06-12T08:50:00Z,25.963,Ambient
20987160,2021-06-12T08:50:00Z,26.109,Ambient
20719656,2021-06-12T08:50:00Z,26.036,High
20719658,2021-06-12T08:50:00Z,25.987,High
20946645,2021-06-12T08:50:00Z,25.89,High
20946643,2021-06-12T09:00:00Z,25.793,Ambient
20987159,2021-06-12T09:00:00Z,26.036,Ambient
20987160,2021-06-12T09:00:00Z,26.134,Ambient
20719656,2021-06-12T09:00:00Z,26.061,High
20719658,2021-06-12T09:00:00Z,26.012,High
20946645,2021-06-12T09:00:00Z,25.963,High
20946643,2021-06-12T09:10:00Z,25.817,Ambient
20987159,2021-06-12T09:10:00Z,26.109,Ambient
20987160,2021-06-12T09:10:00Z,26.158,Ambient
20719656,2021-06-12T09:10:00Z,26.061,High
20719658,2021-06-12T09:10:00Z,26.012,High
20946645,2021-06-12T09:10:00Z,26.036,High
20946643,2021-06-12T09:20:00Z,25.841,Ambient
20987159,2021-06-12T09:20:00Z,26.134,Ambient
20987160,2021-06-12T09:20:00Z,26.158,Ambient
20719656,2021-06-12T09:20:00Z,26.036,High
20719658,2021-06-12T09:20:00Z,26.012,High
20946645,2021-06-12T09:20:00Z,26.085,High
20946643,2021-06-12T09:30:00Z,25.89,Ambient
20987159,2021-06-12T09:30:00Z,26.158,Ambient
20987160,2021-06-12T09:30:00Z,26.182,Ambient
20719656,2021-06-12T09:30:00Z,26.036,High
20719658,2021-06-12T09:30:00Z,26.012,High
20946645,2021-06-12T09:30:00Z,26.109,High
20946643,2021-06-12T09:40:00Z,25.914,Ambient
20987159,2021-06-12T09:40:00Z,26.207,Ambient
20987160,2021-06-12T09:40:00Z,26.207,Ambient
20719656,2021-06-12T09:40:00Z,26.036,High
20719658,2021-06-12T09:40:00Z,26.012,High
20946645,2021-06-12T09:40:00Z,26.134,High
20946643,2021-06-12T09:50:00Z,25.939,Ambient
20987159,2021-06-12T09:50:00Z,26.231,Ambient
20987160,2021-06-12T09:50:00Z,26.231,Ambient
20719656,2021-06-12T09:50:00Z,26.036,High
20719658,2021-06-12T09:50:00Z,26.012,High
20946645,2021-06-12T09:50:00Z,26.158,High
20946643,2021-06-12T10:00:00Z,25.963,Ambient
20987159,2021-06-12T10:00:00Z,26.256,Ambient
20987160,2021-06-12T10:00:00Z,26.231,Ambient
20719656,2021-06-12T10:00:00Z,26.036,High
20719658,2021-06-12T10:00:00Z,26.012,High
20946645,2021-06-12T10:00:00Z,26.158,High
20946643,2021-06-12T10:10:00Z,25.987,Ambient
20987159,2021-06-12T10:10:00Z,26.28,Ambient
20987160,2021-06-12T10:10:00Z,26.256,Ambient
20719656,2021-06-12T10:10:00Z,26.036,High
20719658,2021-06-12T10:10:00Z,26.012,High
20946645,2021-06-12T10:10:00Z,26.158,High
20946643,2021-06-12T10:20:00Z,26.012,Ambient
20987159,2021-06-12T10:20:00Z,26.304,Ambient
20987160,2021-06-12T10:20:00Z,26.256,Ambient
20719656,2021-06-12T10:20:00Z,26.036,High
20719658,2021-06-12T10:20:00Z,26.012,High
20946645,2021-06-12T10:20:00Z,26.158,High
20946643,2021-06-12T10:30:00Z,26.036,Ambient
20987159,2021-06-12T10:30:00Z,26.304,Ambient
20987160,2021-06-12T10:30:00Z,26.28,Ambient
20719656,2021-06-12T10:30:00Z,26.036,High
20719658,2021-06-12T10:30:00Z,26.012,High
20946645,2021-06-12T10:30:00Z,26.182,High
20946643,2021-06-12T10:40:00Z,26.061,Ambient
20987159,2021-06-12T10:40:00Z,26.329,Ambient
20987160,2021-06-12T10:40:00Z,26.28,Ambient
20719656,2021-06-12T10:40:00Z,26.036,High
20719658,2021-06-12T10:40:00Z,26.012,High
20946645,2021-06-12T10:40:00Z,26.182,High
20946643,2021-06-12T10:50:00Z,26.061,Ambient
20987159,2021-06-12T10:50:00Z,26.329,Ambient
20987160,2021-06-12T10:50:00Z,26.304,Ambient
20719656,2021-06-12T10:50:00Z,26.036,High
20719658,2021-06-12T10:50:00Z,26.036,High
20946645,2021-06-12T10:50:00Z,26.207,High
20946643,2021-06-12T11:00:00Z,26.085,Ambient
20987159,2021-06-12T11:00:00Z,26.353,Ambient
20987160,2021-06-12T11:00:00Z,26.304,Ambient
20719656,2021-06-12T11:00:00Z,26.036,High
20719658,2021-06-12T11:00:00Z,26.036,High
20946645,2021-06-12T11:00:00Z,26.207,High
20946643,2021-06-12T11:10:00Z,26.109,Ambient
20987159,2021-06-12T11:10:00Z,26.353,Ambient
20987160,2021-06-12T11:10:00Z,26.329,Ambient
20719656,2021-06-12T11:10:00Z,26.061,High
20719658,2021-06-12T11:10:00Z,26.036,High
20946645,2021-06-12T11:10:00Z,26.207,High
20946643,2021-06-12T11:20:00Z,26.109,Ambient
20987159,2021-06-12T11:20:00Z,26.353,Ambient
20987160,2021-06-12T11:20:00Z,26.329,Ambient
20719656,2021-06-12T11:20:00Z,26.061,High
20719658,2021-06-12T11:20:00Z,26.061,High
20946645,2021-06-12T11:20:00Z,26.207,High
20946643,2021-06-12T11:30:00Z,26.109,Ambient
20987159,2021-06-12T11:30:00Z,26.353,Ambient
20987160,2021-06-12T11:30:00Z,26.304,Ambient
20719656,2021-06-12T11:30:00Z,26.061,High
20719658,2021-06-12T11:30:00Z,26.036,High
20946645,2021-06-12T11:30:00Z,26.207,High
20946643,2021-06-12T11:40:00Z,26.109,Ambient
20987159,2021-06-12T11:40:00Z,26.353,Ambient
20987160,2021-06-12T11:40:00Z,26.329,Ambient
20719656,2021-06-12T11:40:00Z,26.061,High
20719658,2021-06-12T11:40:00Z,26.036,High
20946645,2021-06-12T11:40:00Z,26.207,High
20946643,2021-06-12T11:50:00Z,26.109,Ambient
20987159,2021-06-12T11:50:00Z,26.353,Ambient
20987160,2021-06-12T11:50:00Z,26.329,Ambient
20719656,2021-06-12T11:50:00Z,26.085,High
20719658,2021-06-12T11:50:00Z,26.036,High
20946645,2021-06-12T11:50:00Z,26.207,High
20946643,2021-06-12T12:00:00Z,26.134,Ambient
20987159,2021-06-12T12:00:00Z,26.353,Ambient
20987160,2021-06-12T12:00:00Z,26.329,Ambient
20719656,2021-06-12T12:00:00Z,26.085,High
20719658,2021-06-12T12:00:00Z,26.012,High
20946645,2021-06-12T12:00:00Z,26.207,High
20946643,2021-06-12T12:10:00Z,26.134,Ambient
20987159,2021-06-12T12:10:00Z,26.353,Ambient
20987160,2021-06-12T12:10:00Z,26.329,Ambient
20719656,2021-06-12T12:10:00Z,26.085,High
20719658,2021-06-12T12:10:00Z,26.012,High
20946645,2021-06-12T12:10:00Z,26.207,High
20946643,2021-06-12T12:20:00Z,26.134,Ambient
20987159,2021-06-12T12:20:00Z,26.353,Ambient
20987160,2021-06-12T12:20:00Z,26.329,Ambient
20719656,2021-06-12T12:20:00Z,26.085,High
20719658,2021-06-12T12:20:00Z,26.012,High
20946645,2021-06-12T12:20:00Z,26.207,High
20946643,2021-06-12T12:30:00Z,26.134,Ambient
20987159,2021-06-12T12:30:00Z,26.353,Ambient
20987160,2021-06-12T12:30:00Z,26.329,Ambient
20719656,2021-06-12T12:30:00Z,26.061,High
20719658,2021-06-12T12:30:00Z,26.036,High
20946645,2021-06-12T12:30:00Z,26.182,High
20946643,2021-06-12T12:40:00Z,26.134,Ambient
20987159,2021-06-12T12:40:00Z,26.329,Ambient
20987160,2021-06-12T12:40:00Z,26.329,Ambient
20719656,2021-06-12T12:40:00Z,26.061,High
20719658,2021-06-12T12:40:00Z,26.085,High
20946645,2021-06-12T12:40:00Z,26.182,High
20946643,2021-06-12T12:50:00Z,26.158,Ambient
20987159,2021-06-12T12:50:00Z,26.329,Ambient
20987160,2021-06-12T12:50:00Z,26.353,Ambient
20719656,2021-06-12T12:50:00Z,26.085,High
20719658,2021-06-12T12:50:00Z,26.158,High
20946645,2021-06-12T12:50:00Z,26.207,High
20946643,2021-06-12T13:00:00Z,26.182,Ambient
20987159,2021-06-12T13:00:00Z,26.329,Ambient
20987160,2021-06-12T13:00:00Z,26.353,Ambient
20719656,2021-06-12T13:00:00Z,26.085,High
20719658,2021-06-12T13:00:00Z,26.182,High
20946645,2021-06-12T13:00:00Z,26.207,High
20946643,2021-06-12T13:10:00Z,26.207,Ambient
20987159,2021-06-12T13:10:00Z,26.353,Ambient
20987160,2021-06-12T13:10:00Z,26.378,Ambient
20719656,2021-06-12T13:10:00Z,26.109,High
20719658,2021-06-12T13:10:00Z,26.207,High
20946645,2021-06-12T13:10:00Z,26.231,High
20946643,2021-06-12T13:20:00Z,26.231,Ambient
20987159,2021-06-12T13:20:00Z,26.353,Ambient
20987160,2021-06-12T13:20:00Z,26.378,Ambient
20719656,2021-06-12T13:20:00Z,26.134,High
20719658,2021-06-12T13:20:00Z,26.231,High
20946645,2021-06-12T13:20:00Z,26.256,High
20946643,2021-06-12T13:30:00Z,26.256,Ambient
20987159,2021-06-12T13:30:00Z,26.353,Ambient
20987160,2021-06-12T13:30:00Z,26.402,Ambient
20719656,2021-06-12T13:30:00Z,26.158,High
20719658,2021-06-12T13:30:00Z,26.231,High
20946645,2021-06-12T13:30:00Z,26.256,High
20946643,2021-06-12T13:40:00Z,26.256,Ambient
20987159,2021-06-12T13:40:00Z,26.378,Ambient
20987160,2021-06-12T13:40:00Z,26.426,Ambient
20719656,2021-06-12T13:40:00Z,26.158,High
20719658,2021-06-12T13:40:00Z,26.256,High
20946645,2021-06-12T13:40:00Z,26.28,High
20946643,2021-06-12T13:50:00Z,26.28,Ambient
20987159,2021-06-12T13:50:00Z,26.378,Ambient
20987160,2021-06-12T13:50:00Z,26.426,Ambient
20719656,2021-06-12T13:50:00Z,26.207,High
20719658,2021-06-12T13:50:00Z,26.28,High
20946645,2021-06-12T13:50:00Z,26.304,High
20946643,2021-06-12T14:00:00Z,26.304,Ambient
20987159,2021-06-12T14:00:00Z,26.402,Ambient
20987160,2021-06-12T14:00:00Z,26.451,Ambient
20719656,2021-06-12T14:00:00Z,26.207,High
20719658,2021-06-12T14:00:00Z,26.304,High
20946645,2021-06-12T14:00:00Z,26.329,High
20946643,2021-06-12T14:10:00Z,26.304,Ambient
20987159,2021-06-12T14:10:00Z,26.402,Ambient
20987160,2021-06-12T14:10:00Z,26.451,Ambient
20719656,2021-06-12T14:10:00Z,26.231,High
20719658,2021-06-12T14:10:00Z,26.304,High
20946645,2021-06-12T14:10:00Z,26.353,High
20946643,2021-06-12T14:20:00Z,26.304,Ambient
20987159,2021-06-12T14:20:00Z,26.402,Ambient
20987160,2021-06-12T14:20:00Z,26.451,Ambient
20719656,2021-06-12T14:20:00Z,26.256,High
20719658,2021-06-12T14:20:00Z,26.329,High
20946645,2021-06-12T14:20:00Z,26.378,High
20946643,2021-06-12T14:30:00Z,26.329,Ambient
20987159,2021-06-12T14:30:00Z,26.402,Ambient
20987160,2021-06-12T14:30:00Z,26.475,Ambient
20719656,2021-06-12T14:30:00Z,26.256,High
20719658,2021-06-12T14:30:00Z,26.329,High
20946645,2021-06-12T14:30:00Z,26.378,High
20946643,2021-06-12T14:40:00Z,26.329,Ambient
20987159,2021-06-12T14:40:00Z,26.402,Ambient
20987160,2021-06-12T14:40:00Z,26.475,Ambient
20719656,2021-06-12T14:40:00Z,26.28,High
20719658,2021-06-12T14:40:00Z,26.353,High
20946645,2021-06-12T14:40:00Z,26.378,High
20946643,2021-06-12T14:50:00Z,26.353,Ambient
20987159,2021-06-12T14:50:00Z,26.426,Ambient
20987160,2021-06-12T14:50:00Z,26.475,Ambient
20719656,2021-06-12T14:50:00Z,26.304,High
20719658,2021-06-12T14:50:00Z,26.378,High
20946645,2021-06-12T14:50:00Z,26.402,High
20946643,2021-06-12T15:00:00Z,26.378,Ambient
20987159,2021-06-12T15:00:00Z,26.451,Ambient
20987160,2021-06-12T15:00:00Z,26.5,Ambient
20719656,2021-06-12T15:00:00Z,26.304,High
20719658,2021-06-12T15:00:00Z,26.378,High
20946645,2021-06-12T15:00:00Z,26.402,High
20946643,2021-06-12T15:10:00Z,26.402,Ambient
20987159,2021-06-12T15:10:00Z,26.451,Ambient
20987160,2021-06-12T15:10:00Z,26.524,Ambient
20719656,2021-06-12T15:10:00Z,26.353,High
20719658,2021-06-12T15:10:00Z,26.402,High
20946645,2021-06-12T15:10:00Z,26.426,High
20946643,2021-06-12T15:20:00Z,26.426,Ambient
20987159,2021-06-12T15:20:00Z,26.475,Ambient
20987160,2021-06-12T15:20:00Z,26.524,Ambient
20719656,2021-06-12T15:20:00Z,26.378,High
20719658,2021-06-12T15:20:00Z,26.426,High
20946645,2021-06-12T15:20:00Z,26.451,High
20946643,2021-06-12T15:30:00Z,26.451,Ambient
20987159,2021-06-12T15:30:00Z,26.5,Ambient
20987160,2021-06-12T15:30:00Z,26.549,Ambient
20719656,2021-06-12T15:30:00Z,26.426,High
20719658,2021-06-12T15:30:00Z,26.451,High
20946645,2021-06-12T15:30:00Z,26.475,High
20946643,2021-06-12T15:40:00Z,26.475,Ambient
20987159,2021-06-12T15:40:00Z,26.5,Ambient
20987160,2021-06-12T15:40:00Z,26.549,Ambient
20719656,2021-06-12T15:40:00Z,26.451,High
20719658,2021-06-12T15:40:00Z,26.475,High
20946645,2021-06-12T15:40:00Z,26.5,High
20946643,2021-06-12T15:50:00Z,26.5,Ambient
20987159,2021-06-12T15:50:00Z,26.5,Ambient
20987160,2021-06-12T15:50:00Z,26.573,Ambient
20719656,2021-06-12T15:50:00Z,26.5,High
20719658,2021-06-12T15:50:00Z,26.5,High
20946645,2021-06-12T15:50:00Z,26.524,High
20946643,2021-06-12T16:00:00Z,26.524,Ambient
20987159,2021-06-12T16:00:00Z,26.524,Ambient
20987160,2021-06-12T16:00:00Z,26.598,Ambient
20719656,2021-06-12T16:00:00Z,26.524,High
20719658,2021-06-12T16:00:00Z,26.549,High
20946645,2021-06-12T16:00:00Z,26.549,High
20946643,2021-06-12T16:10:00Z,26.549,Ambient
20987159,2021-06-12T16:10:00Z,26.524,Ambient
20987160,2021-06-12T16:10:00Z,26.622,Ambient
20719656,2021-06-12T16:10:00Z,26.549,High
20719658,2021-06-12T16:10:00Z,26.573,High
20946645,2021-06-12T16:10:00Z,26.598,High
20946643,2021-06-12T16:20:00Z,26.549,Ambient
20987159,2021-06-12T16:20:00Z,26.549,Ambient
20987160,2021-06-12T16:20:00Z,26.622,Ambient
20719656,2021-06-12T16:20:00Z,26.573,High
20719658,2021-06-12T16:20:00Z,26.598,High
20946645,2021-06-12T16:20:00Z,26.622,High
20946643,2021-06-12T16:30:00Z,26.573,Ambient
20987159,2021-06-12T16:30:00Z,26.549,Ambient
20987160,2021-06-12T16:30:00Z,26.646,Ambient
20719656,2021-06-12T16:30:00Z,26.622,High
20719658,2021-06-12T16:30:00Z,26.622,High
20946645,2021-06-12T16:30:00Z,26.646,High
20946643,2021-06-12T16:40:00Z,26.598,Ambient
20987159,2021-06-12T16:40:00Z,26.573,Ambient
20987160,2021-06-12T16:40:00Z,26.695,Ambient
20719656,2021-06-12T16:40:00Z,26.646,High
20719658,2021-06-12T16:40:00Z,26.646,High
20946645,2021-06-12T16:40:00Z,26.671,High
20946643,2021-06-12T16:50:00Z,26.646,Ambient
20987159,2021-06-12T16:50:00Z,26.598,Ambient
20987160,2021-06-12T16:50:00Z,26.72,Ambient
20719656,2021-06-12T16:50:00Z,26.72,High
20719658,2021-06-12T16:50:00Z,26.72,High
20946645,2021-06-12T16:50:00Z,26.744,High
20946643,2021-06-12T17:00:00Z,26.695,Ambient
20987159,2021-06-12T17:00:00Z,26.671,Ambient
20987160,2021-06-12T17:00:00Z,26.769,Ambient
20719656,2021-06-12T17:00:00Z,26.72,High
20719658,2021-06-12T17:00:00Z,26.695,High
20946645,2021-06-12T17:00:00Z,26.744,High
20946643,2021-06-12T17:10:00Z,26.695,Ambient
20987159,2021-06-12T17:10:00Z,26.646,Ambient
20987160,2021-06-12T17:10:00Z,26.769,Ambient
20719656,2021-06-12T17:10:00Z,26.744,High
20719658,2021-06-12T17:10:00Z,26.695,High
20946645,2021-06-12T17:10:00Z,26.769,High
20946643,2021-06-12T17:20:00Z,26.72,Ambient
20987159,2021-06-12T17:20:00Z,26.671,Ambient
20987160,2021-06-12T17:20:00Z,26.793,Ambient
20719656,2021-06-12T17:20:00Z,26.769,High
20719658,2021-06-12T17:20:00Z,26.72,High
20946645,2021-06-12T17:20:00Z,26.793,High
20946643,2021-06-12T17:30:00Z,26.744,Ambient
20987159,2021-06-12T17:30:00Z,26.695,Ambient
20987160,2021-06-12T17:30:00Z,26.793,Ambient
20719656,2021-06-12T17:30:00Z,26.769,High
20719658,2021-06-12T17:30:00Z,26.72,High
20946645,2021-06-12T17:30:00Z,26.818,High
20946643,2021-06-12T17:40:00Z,26.769,Ambient
20987159,2021-06-12T17:40:00Z,26.695,Ambient
20987160,2021-06-12T17:40:00Z,26.842,Ambient
20719656,2021-06-12T17:40:00Z,26.793,High
20719658,2021-06-12T17:40:00Z,26.744,High
20946645,2021-06-12T17:40:00Z,26.842,High
20946643,2021-06-12T17:50:00Z,26.793,Ambient
20987159,2021-06-12T17:50:00Z,26.72,Ambient
20987160,2021-06-12T17:50:00Z,26.867,Ambient
20719656,2021-06-12T17:50:00Z,26.818,High
20719658,2021-06-12T17:50:00Z,26.769,High
20946645,2021-06-12T17:50:00Z,26.867,High
20946643,2021-06-12T18:00:00Z,26.842,Ambient
20987159,2021-06-12T18:00:00Z,26.769,Ambient
20987160,2021-06-12T18:00:00Z,26.916,Ambient
20719656,2021-06-12T18:00:00Z,26.867,High
20719658,2021-06-12T18:00:00Z,26.793,High
20946645,2021-06-12T18:00:00Z,26.916,High
20946643,2021-06-12T18:10:00Z,26.867,Ambient
20987159,2021-06-12T18:10:00Z,26.793,Ambient
20987160,2021-06-12T18:10:00Z,26.94,Ambient
20719656,2021-06-12T18:10:00Z,26.891,High
20719658,2021-06-12T18:10:00Z,26.818,High
20946645,2021-06-12T18:10:00Z,26.94,High
20946643,2021-06-12T18:20:00Z,26.891,Ambient
20987159,2021-06-12T18:20:00Z,26.818,Ambient
20987160,2021-06-12T18:20:00Z,26.965,Ambient
20719656,2021-06-12T18:20:00Z,26.916,High
20719658,2021-06-12T18:20:00Z,26.842,High
20946645,2021-06-12T18:20:00Z,26.989,High
20946643,2021-06-12T18:30:00Z,26.94,Ambient
20987159,2021-06-12T18:30:00Z,26.842,Ambient
20987160,2021-06-12T18:30:00Z,26.989,Ambient
20719656,2021-06-12T18:30:00Z,26.94,High
20719658,2021-06-12T18:30:00Z,26.867,High
20946645,2021-06-12T18:30:00Z,27.014,High
20946643,2021-06-12T18:40:00Z,26.965,Ambient
20987159,2021-06-12T18:40:00Z,26.867,Ambient
20987160,2021-06-12T18:40:00Z,27.014,Ambient
20719656,2021-06-12T18:40:00Z,26.94,High
20719658,2021-06-12T18:40:00Z,26.891,High
20946645,2021-06-12T18:40:00Z,27.014,High
20946643,2021-06-12T18:50:00Z,27.063,Ambient
20987159,2021-06-12T18:50:00Z,26.989,Ambient
20987160,2021-06-12T18:50:00Z,27.136,Ambient
20719656,2021-06-12T18:50:00Z,26.965,High
20719658,2021-06-12T18:50:00Z,26.916,High
20946645,2021-06-12T18:50:00Z,27.038,High
20946643,2021-06-12T19:00:00Z,27.014,Ambient
20987159,2021-06-12T19:00:00Z,26.94,Ambient
20987160,2021-06-12T19:00:00Z,27.087,Ambient
20719656,2021-06-12T19:00:00Z,27.038,High
20719658,2021-06-12T19:00:00Z,26.989,High
20946645,2021-06-12T19:00:00Z,27.136,High
20946643,2021-06-12T19:10:00Z,26.989,Ambient
20987159,2021-06-12T19:10:00Z,26.916,Ambient
20987160,2021-06-12T19:10:00Z,27.063,Ambient
20719656,2021-06-12T19:10:00Z,27.014,High
20719658,2021-06-12T19:10:00Z,26.965,High
20946645,2021-06-12T19:10:00Z,27.087,High
20946643,2021-06-12T19:20:00Z,26.965,Ambient
20987159,2021-06-12T19:20:00Z,26.891,Ambient
20987160,2021-06-12T19:20:00Z,27.063,Ambient
20719656,2021-06-12T19:20:00Z,27.014,High
20719658,2021-06-12T19:20:00Z,26.965,High
20946645,2021-06-12T19:20:00Z,27.112,High
20946643,2021-06-12T19:30:00Z,26.989,Ambient
20987159,2021-06-12T19:30:00Z,26.891,Ambient
20987160,2021-06-12T19:30:00Z,27.087,Ambient
20719656,2021-06-12T19:30:00Z,27.038,High
20719658,2021-06-12T19:30:00Z,27.014,High
20946645,2021-06-12T19:30:00Z,27.161,High
20946643,2021-06-12T19:40:00Z,26.989,Ambient
20987159,2021-06-12T19:40:00Z,26.891,Ambient
20987160,2021-06-12T19:40:00Z,27.112,Ambient
20719656,2021-06-12T19:40:00Z,27.087,High
20719658,2021-06-12T19:40:00Z,27.038,High
20946645,2021-06-12T19:40:00Z,27.21,High
20946643,2021-06-12T19:50:00Z,26.989,Ambient
20987159,2021-06-12T19:50:00Z,26.916,Ambient
20987160,2021-06-12T19:50:00Z,27.136,Ambient
20719656,2021-06-12T19:50:00Z,27.087,High
20719658,2021-06-12T19:50:00Z,27.063,High
20946645,2021-06-12T19:50:00Z,27.235,High
20946643,2021-06-12T20:00:00Z,27.063,Ambient
20987159,2021-06-12T20:00:00Z,26.965,Ambient
20987160,2021-06-12T20:00:00Z,27.186,Ambient
20719656,2021-06-12T20:00:00Z,27.161,High
20719658,2021-06-12T20:00:00Z,27.112,High
20946645,2021-06-12T20:00:00Z,27.284,High
20946643,2021-06-12T20:10:00Z,27.087,Ambient
20987159,2021-06-12T20:10:00Z,26.989,Ambient
20987160,2021-06-12T20:10:00Z,27.21,Ambient
20719656,2021-06-12T20:10:00Z,27.186,High
20719658,2021-06-12T20:10:00Z,27.136,High
20946645,2021-06-12T20:10:00Z,27.333,High
20946643,2021-06-12T20:20:00Z,27.136,Ambient
20987159,2021-06-12T20:20:00Z,27.014,Ambient
20987160,2021-06-12T20:20:00Z,27.259,Ambient
20719656,2021-06-12T20:20:00Z,27.235,High
20719658,2021-06-12T20:20:00Z,27.161,High
20946645,2021-06-12T20:20:00Z,27.358,High
20946643,2021-06-12T20:30:00Z,27.161,Ambient
20987159,2021-06-12T20:30:00Z,27.063,Ambient
20987160,2021-06-12T20:30:00Z,27.284,Ambient
20719656,2021-06-12T20:30:00Z,27.259,High
20719658,2021-06-12T20:30:00Z,27.186,High
