Measurement Name :,Plate4_20211206_31C_PR,,Generated On :,"06/12/2021, 12:26:12",,,Calibration details for Oxygen,,,Report :,"@m02:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 02

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m02:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
06.12.21 12:12:19,24.58,173.46,178.88,96.52,173.46,171.58,193.49,230.64,168.36,185.73,152.01,191.54,169.97,109.42,178.88,200.51,187.11,156.71,199.38,221.21,182.16,183.8,146.58,182.16,,,31,965,34,31.88,
06.12.21 12:12:34,24.83,173.46,179.97,96.05,172.38,171.58,194.05,231.23,168.63,184.08,149.68,191.82,165.69,103.65,174.27,199.95,185.45,151.75,200.23,219.74,182.98,182.16,143.24,183.53,,,31,965,34,31.86,
06.12.21 12:12:49,25.08,173.19,178.61,94.87,171.31,171.58,190.71,227.67,168.09,184.08,148.12,192.1,163.83,101.02,172.65,198.54,184.63,149.93,200.23,216.25,181.61,173.19,143.24,181.89,,,31,965,34,31.86,
06.12.21 12:13:04,25.33,172.92,175.08,93.69,169.43,170.77,185.45,226.79,168.09,181.07,144.01,191.54,159.6,96.99,169.97,197.98,186.28,148.38,199.1,215.09,180.79,171.31,143.24,182.16,,,31,965,34,31.85,
06.12.21 12:13:19,25.58,172.12,170.23,92.52,168.36,170.77,184.35,225.61,167.83,181.07,141.7,191.26,160.13,95.81,167.83,197.13,183.26,146.58,199.38,213.07,180.25,169.43,141.45,182.43,,,31,965,34,31.85,
06.12.21 12:13:34,25.83,171.31,166.76,91.35,166.76,169.97,185.45,224.14,167.02,179.16,140.94,190.99,156.97,93.93,164.89,196.01,187.66,144.78,199.95,210.48,179.16,166.22,139.66,182.43,,,31,965,34,31.84,
06.12.21 12:13:49,26.08,171.31,165.16,90.41,165.16,170.23,182.43,221.5,167.29,178.61,139.41,191.26,155.14,92.75,163.57,194.33,188.49,145.29,199.95,207.9,179.16,164.89,138.14,181.61,,,31,965,34,31.84,
06.12.21 12:14:04,26.33,169.97,162.51,88.78,163.57,169.43,180.79,220.04,167.02,178.07,136.87,190.71,154.62,91.11,161.45,193.49,175.9,141.7,199.67,205.33,177.79,162.77,136.36,181.61,,,31,965,34,31.83,
06.12.21 12:14:19,26.58,168.89,161.45,87.38,162.24,169.16,180.25,216.25,166.22,178.07,135.86,190.71,152.01,90.18,158.29,192.38,176.98,139.15,200.23,203.34,176.17,163.3,133.84,183.26,,,31,965,34,31.81,
06.12.21 12:14:34,26.83,167.56,158.02,85.06,160.66,168.63,179.16,217.71,165.43,177.25,133.59,190.15,152.53,89.01,155.14,191.26,167.83,136.87,199.95,201.36,172.92,162.51,131.83,181.89,,,31,965,34,31.81,
06.12.21 12:14:49,27.08,166.49,155.14,84.14,159.07,168.36,177.79,215.67,164.36,176.44,131.83,189.88,147.87,87.15,151.75,190.15,165.96,134.34,199.1,202.21,169.97,165.69,130.32,181.89,,,31,965,34,31.81,
06.12.21 12:15:04,27.33,165.96,153.57,82.75,158.02,168.36,176.98,213.94,164.36,176.44,129.32,189.88,144.52,86.92,149.68,189.6,164.1,133.08,199.67,198.26,167.56,164.36,127.32,182.16,,,31,965,34,31.81,
06.12.21 12:15:19,27.58,166.76,151.49,82.06,157.5,168.09,176.17,212.78,163.83,176.44,127.07,190.15,140.68,85.76,147.61,189.04,164.63,130.82,199.67,193.49,165.43,160.66,126.33,181.34,,,31,965,34,31.8,
06.12.21 12:15:34,27.83,164.89,149.93,81.37,155.66,168.09,172.65,210.48,163.04,175.08,124.84,189.88,139.92,84.6,144.01,188.21,164.36,128.82,199.38,187.94,164.89,156.71,125.08,181.34,,,31,965,34,31.78,
06.12.21 12:15:49,28.08,163.57,147.87,80.45,154.36,167.56,168.89,207.9,164.1,175.08,123.35,189.6,137.88,83.68,142.73,187.11,161.71,127.32,198.82,182.43,159.07,154.09,123.6,182.16,,,31,965,34,31.78,
06.12.21 12:16:04,28.33,161.98,146.58,78.62,151.75,167.56,167.83,205.05,162.24,174.54,121.87,189.6,137.63,81.83,140.43,186.28,161.98,125.83,199.38,179.97,154.62,152.53,121.87,180.79,,,31,965,34,31.78,
06.12.21 12:16:19,28.58,158.02,143.49,76.56,149.16,166.49,164.89,203.91,161.45,173.19,119.4,189.04,136.11,79.76,137.63,185.18,155.66,123.84,198.54,176.98,151.23,151.49,120.88,181.89,,,31,965,34,31.78,
06.12.21 12:16:34,28.83,154.62,141.19,74.97,146.83,165.96,163.57,201.64,160.66,172.65,117.44,188.49,135.1,77.25,135.86,184.35,153.57,123.35,199.67,172.65,148.64,150.71,118.18,180.25,,,31,965,34,31.75,
06.12.21 12:16:49,29.08,152.27,139.15,73.15,144.52,166.49,161.71,202.49,160.66,172.12,115.49,189.32,133.08,76.34,134.09,183.53,149.93,121.13,198.82,170.5,146.83,147.61,117.69,181.34,,,31,965,34,31.75,
06.12.21 12:17:04,29.33,150.45,137.88,70.89,142.47,165.96,159.07,198.54,159.6,171.58,112.81,188.77,129.57,74.51,132.83,182.43,144.26,118.91,199.38,169.97,145.03,148.38,116.46,180.52,,,31,965,34,31.74,
06.12.21 12:17:19,29.58,149.16,135.35,68.19,140.17,165.69,158.02,196.85,159.07,170.77,110.87,188.49,127.82,72.47,131.32,180.25,136.36,115.73,199.1,169.7,142.47,141.45,114.27,181.34,,,31,965,34,31.74,
06.12.21 12:17:34,29.83,147.87,133.84,66.62,138.39,165.16,156.19,196.85,158.29,169.7,109.17,187.38,124.09,70.21,129.32,178.88,138.39,113.78,198.82,170.77,141.19,142.21,113.05,179.43,,,31,965,34,31.73,
06.12.21 12:17:49,30.08,147.09,132.83,65.27,137.12,165.16,154.88,195.45,158.02,169.97,106.76,188.21,121.13,69.09,128.07,178.61,136.62,112.08,199.38,166.22,139.66,140.68,111.59,179.43,,,31,965,34,31.74,
06.12.21 12:18:04,30.33,145.55,131.57,63.27,135.1,164.89,153.83,195.45,156.71,168.36,104.6,187.66,118.18,67.51,126.82,177.79,132.33,110.87,198.82,165.96,138.14,138.65,110.62,179.97,,,31,965,34,31.71,
06.12.21 12:18:19,30.58,144.26,130.32,61.49,133.84,164.36,152.79,190.71,156.45,166.49,103.65,187.38,115.97,66.17,126.08,175.9,131.07,109.17,199.1,164.89,137.12,138.65,109.42,179.16,,,31,965,34,31.71,
06.12.21 12:18:34,30.83,142.73,129.82,60.82,133.08,164.1,151.75,188.49,155.4,164.36,103.17,187.38,114.51,64.16,124.09,174.81,131.32,107.97,199.38,163.57,134.85,137.38,107.73,179.43,,,31,965,34,31.71,
06.12.21 12:18:49,31.08,140.94,128.57,59.49,133.08,164.36,152.01,186.28,154.62,163.3,102.45,186.83,113.78,62.82,122.11,172.92,132.33,107.73,199.38,164.63,133.33,145.55,105.56,177.79,,,31,965,34,31.71,
06.12.21 12:19:04,31.33,139.41,127.57,58.17,132.83,164.1,153.05,184.9,153.31,161.98,101.74,186.56,112.81,60.6,120.39,171.85,128.07,106.76,199.38,163.57,132.33,135.1,104.6,178.34,,,31,965,34,31.7,
06.12.21 12:19:19,31.58,138.14,127.07,57.06,132.08,163.04,151.49,184.63,152.53,161.18,100.55,186.28,111.59,59.49,120.14,171.04,127.82,103.65,198.82,159.6,131.57,133.84,103.41,177.79,,,31,965,34,31.69,
06.12.21 12:19:34,31.83,136.87,125.33,56.18,130.57,163.04,150.45,184.08,151.49,159.07,97.7,186.28,111.35,57.28,119.9,169.43,126.82,102.69,199.1,158.55,130.07,133.08,101.98,178.07,,,31,965,34,31.67,
06.12.21 12:19:49,32.08,135.35,123.84,55.74,130.57,162.51,147.87,183.8,151.23,157.76,94.16,185.45,109.42,56.18,117.69,168.63,126.08,101.74,198.54,156.45,128.82,132.08,101.02,177.52,,,31,965,34,31.69,
06.12.21 12:20:05,32.35,133.84,122.61,56.4,129.82,161.98,146.83,183.26,150.45,156.19,92.28,185.73,108.45,57.06,115.73,168.09,122.86,100.31,199.38,155.92,128.07,132.33,99.12,176.98,,,31,965,34,31.69,
06.12.21 12:20:20,32.6,132.08,120.63,56.18,129.57,161.45,145.8,182.16,149.16,153.83,89.48,185.45,106.76,55.52,115.97,165.96,121.37,98.65,198.54,152.79,125.58,130.32,98.41,177.52,,,31,965,34,31.67,
06.12.21 12:20:35,32.85,131.07,119.16,55.96,128.32,161.45,145.55,181.89,148.64,151.75,88.31,185.45,105.32,55.08,112.81,164.89,121.87,96.28,198.54,150.97,125.08,130.57,97.23,176.98,,,31,965,34,31.67,
06.12.21 12:20:50,33.1,129.82,118.67,55.3,127.32,160.66,143.75,181.07,149.68,148.9,87.38,185.45,104.13,56.62,110.14,163.3,121.87,93.93,198.54,148.9,124.34,133.84,95.81,177.52,,,31,965,34,31.66,
06.12.21 12:21:05,33.35,128.82,116.22,54.64,127.32,161.18,140.43,180.25,146.06,145.55,85.99,184.9,102.21,52.89,106.52,161.45,122.36,91.82,198.26,146.83,123.35,141.96,96.05,175.9,,,31,965,34,31.63,
06.12.21 12:21:20,33.6,127.57,115.24,53.77,126.82,159.86,137.38,178.88,144.78,143.49,84.37,184.63,101.5,52.24,105.08,159.86,119.65,90.18,198.82,144.78,122.61,127.07,94.16,175.35,,,31,965,34,31.64,
06.12.21 12:21:35,33.85,126.82,114.27,53.11,126.58,159.34,134.34,178.61,143.49,140.68,82.98,184.63,99.6,49.19,106.28,158.29,116.71,88.55,198.54,144.01,121.13,125.33,94.16,175.9,,,31,965,34,31.63,
06.12.21 12:21:50,34.1,127.57,112.56,51.8,125.58,159.6,132.33,177.52,142.73,137.88,81.83,184.08,97.7,47.23,105.08,156.19,114.51,86.45,197.98,142.21,119.9,123.84,92.75,175.62,,,31,965,34,31.63,
06.12.21 12:22:05,34.35,123.6,111.11,50.93,124.84,159.34,130.32,173.46,141.7,136.62,80.68,184.08,97.23,47.88,104.13,162.24,117.44,84.83,198.26,140.68,117.69,122.61,91.11,174.81,,,31,965,34,31.61,
06.12.21 12:22:20,34.6,121.37,108.93,48.97,123.6,158.81,128.57,169.7,140.68,139.92,79.76,183.8,96.05,47.23,103.41,152.53,117.69,83.21,198.26,138.39,115.73,123.1,89.01,175.35,,,31,965,34,31.6,
06.12.21 12:22:35,34.85,119.9,107.97,48.32,122.36,158.81,125.33,167.02,139.66,132.08,79.31,184.35,94.4,46.37,102.69,149.93,117.69,81.14,198.54,135.6,112.81,125.83,88.55,174.81,,,31,965,34,31.6,
06.12.21 12:22:50,35.1,119.4,106.76,48.75,120.88,158.29,122.11,165.43,138.65,129.07,78.16,183.8,92.99,45.72,101.02,148.12,116.95,80.68,198.54,133.08,110.14,121.13,86.92,174.81,,,31,965,34,31.6,
06.12.21 12:23:05,35.35,118.67,105.8,47.67,119.9,157.76,119.4,163.83,137.38,126.33,77.48,183.26,91.11,44.64,100.07,146.83,119.65,79.31,198.26,131.07,108.45,120.39,85.76,175.08,,,31,965,34,31.6,
06.12.21 12:23:20,35.6,117.69,103.89,45.72,117.93,157.23,118.91,162.51,136.87,124.34,77.02,182.98,89.48,44,98.65,146.58,115.49,77.93,198.26,128.82,106.04,118.91,83.91,174.54,,,31,965,34,31.59,
06.12.21 12:23:35,35.85,116.71,102.21,44.86,118.18,157.23,116.46,161.71,135.86,122.36,75.2,182.98,88.55,44.64,96.52,146.32,112.32,77.02,198.54,126.33,104.37,118.18,82.98,173.46,,,31,965,34,31.58,
06.12.21 12:23:50,36.1,115.24,100.07,44.43,118.18,156.45,113.54,158.55,134.59,120.63,74.51,182.71,86.69,44.64,95.1,144.26,108.69,75.2,198.54,123.84,102.69,116.95,81.83,173.46,,,31,965,34,31.58,
06.12.21 12:24:05,36.35,113.54,98.65,43.56,116.46,155.92,110.87,153.83,133.59,119.4,73.38,182.16,84.83,45.72,93.69,142.98,106.28,73.15,198.26,122.61,102.21,120.14,80.22,172.92,,,31,965,34,31.56,
06.12.21 12:24:20,36.6,112.08,97.7,42.92,115.24,155.66,110.62,148.12,133.08,117.69,72.25,182.16,83.45,45.07,91.82,141.7,105.32,72.25,197.41,120.14,101.02,118.42,79.31,173.73,,,31,965,34,31.56,
06.12.21 12:24:35,36.85,110.14,96.28,42.71,113.29,155.4,108.93,143.49,131.83,116.46,70.67,181.89,81.37,46.8,91.11,140.17,102.93,70.21,197.98,118.42,99.83,111.59,79.08,173.73,,,31,965,34,31.56,
06.12.21 12:24:50,37.1,108.45,94.4,42.71,111.84,154.88,107.01,141.7,131.07,115.49,69.99,181.89,80.45,45.5,91.58,139.15,100.79,69.54,197.69,116.95,98.65,109.66,78.16,172.65,,,31,965,34,31.53,
06.12.21 12:25:05,37.35,107.25,92.52,42.92,110.87,154.62,105.56,140.68,130.32,113.29,69.09,181.61,79.31,42.71,90.65,137.63,96.99,68.41,197.98,115.73,96.28,108.45,77.25,172.12,,,31,965,34,31.55,
06.12.21 12:25:20,37.6,105.32,90.18,42.28,108.45,154.09,103.41,137.63,129.57,111.35,68.41,181.61,78.16,40.77,88.31,136.62,94.4,66.17,197.41,114.02,95.81,107.73,76.34,172.12,,,31,965,34,31.53,
06.12.21 12:25:35,37.85,104.37,88.78,41.85,106.52,153.83,100.55,134.34,128.07,109.66,67.29,181.07,77.25,40.35,86.69,134.85,92.52,65.5,198.26,112.56,94.87,114.27,75.2,171.58,,,31,965,34,31.53,
