Measurement Name :,20210618_Mcap_710_27C_Run2,,Generated On :,"18/06/2021, 19:05:30",,,Calibration details for Oxygen,,,Report :,"@m02:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 02

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m02:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,
18.06.21 18:22:03,24.28,253.08,257.4,277.34,227.74,297.53,258.4,256.73,215.11,209.5,260.74,269.5,178.86,237.7,247.15,305.7,216.04,219.5,234.47,245.18,254.41,211.98,264.1,240.29,,27,965,34,28.99,965D6-(E1);
18.06.21 18:22:19,24.55,253.08,242.9,291.2,236.41,287.02,298.59,273.92,224.24,216.36,249.45,223.93,255.4,221.08,253.08,261.74,260.07,242.57,206.4,236.73,271.88,249.12,242.25,246.82,,27,965,34,28.99,965D6-(E1);
18.06.21 18:22:34,24.8,263.09,242.9,282.16,225.83,252.75,283.89,256.4,215.11,219.5,208.88,267.47,248.79,205.17,211.36,276.66,203.32,249.78,229.02,210.74,211.05,223.61,227.42,237.7,,27,965,34,28.99,965D6-(E1);
18.06.21 18:22:49,25.05,257.07,268.48,238.67,221.39,247.15,262.42,239,252.42,202.7,228.38,265.11,210.12,244.2,247.15,268.14,246.17,231.9,190.83,232.86,241.92,239.97,231.58,248.14,,27,965,34,29,965D6-(E1);
18.06.21 18:23:04,25.3,265.78,268.82,271.88,219.19,252.09,274.95,266.12,252.42,198.72,215.11,236.08,255.07,186.02,244.86,253.74,244.2,229.98,216.04,237.05,250.44,227.1,247.48,227.1,,27,965,34,29,965D6-(E1);
18.06.21 18:23:19,25.55,260.4,256.4,258.07,241.27,274.61,285.97,238.35,232.86,201.78,222.97,231.9,246.49,212.29,256.4,260.4,256.07,245.18,221.08,228.06,248.14,234.47,255.4,232.22,,27,965,34,29.02,965D6-(E1);
18.06.21 18:23:34,25.8,244.53,256.4,262.08,211.05,268.82,267.13,241.59,220.76,193.25,231.58,237.7,218.87,236.73,252.75,259.4,218.24,234.79,196.89,206.4,243.88,236.73,238.67,232.22,,27,965,34,29.03,965D6-(E1);
18.06.21 18:23:49,26.05,244.86,273.58,285.28,239,296.12,261.41,247.48,238.67,208.57,226.79,271.88,220.45,233.83,220.76,275.63,263.09,240.94,225.51,248.79,251.43,244.86,250.44,248.79,,27,965,34,29.03,965D6-(E1);
18.06.21 18:24:04,26.3,236.73,260.74,243.88,214.48,274.26,253.08,255.4,231.58,196.28,226.15,216.04,238.67,203.32,230.94,234.79,256.73,220.13,217.3,238.67,255.07,225.19,245.51,247.81,,27,965,34,29.03,965D6-(E1);
18.06.21 18:24:19,26.55,246.17,248.14,275.97,222.97,264.43,292.95,255.07,227.1,226.15,197.2,232.86,226.15,234.47,236.41,229.66,245.51,238.02,192.34,218.24,236.08,216.67,249.12,225.83,,27,965,34,29.03,965D6-(E1);
18.06.21 18:24:34,26.8,248.46,252.75,255.07,234.47,255.74,278.37,271.2,262.75,183.62,253.08,248.46,217.93,217.61,236.73,278.72,253.08,253.41,220.45,228.7,230.62,241.59,260.74,246.49,,27,965,34,29.05,965D6-(E1);
18.06.21 18:24:49,27.05,259.4,258.07,289.11,229.66,264.43,282.85,245.18,228.06,190.22,245.18,264.43,254.41,226.15,217.93,271.88,235.44,257.4,206.09,258.4,229.02,248.46,248.14,235.76,,27,965,34,29.03,965D6-(E1);
18.06.21 18:25:04,27.3,254.08,293.66,280.44,243.55,288.06,273.24,255.4,241.92,214.48,251.76,255.07,239.32,232.54,245.51,308.57,237.05,230.94,216.36,229.66,230.62,239,259.07,229.34,,27,965,34,29.03,965D6-(E1);
18.06.21 18:25:19,27.55,266.79,249.12,282.16,221.71,267.13,251.76,253.41,233.83,186.32,225.83,260.74,231.26,212.92,235.44,236.08,233.51,228.06,227.42,224.88,216.36,225.19,242.57,243.55,,27,965,34,29.03,965D6-(E1);
18.06.21 18:25:34,27.8,255.4,250.77,288.06,236.73,278.37,224.88,238.67,222.97,210.43,228.06,272.9,229.02,215.11,224.88,234.15,240.62,226.79,209.19,241.59,236.41,234.79,235.12,227.1,,27,965,34,29.03,965D6-(E1);
18.06.21 18:25:49,28.05,229.34,249.45,266.45,221.39,278.03,273.58,257.4,244.2,211.05,235.76,268.48,243.88,217.3,245.51,235.44,246.82,233.51,217.61,202.09,264.77,231.58,239.97,237.05,,27,965,34,29.03,965D6-(E1);
18.06.21 18:26:04,28.3,263.76,250.44,253.08,231.9,272.9,303.21,245.18,252.42,210.43,230.62,249.78,259.74,227.42,249.78,277.34,219.5,227.1,202.4,216.36,240.62,239,228.38,235.44,,27,965,34,29.02,965D6-(E1);
18.06.21 18:26:19,28.55,256.07,265.11,277.69,220.76,291.9,281.82,246.49,253.08,214.48,246.49,260.4,226.47,230.94,240.94,295.06,242.9,230.94,220.13,229.66,238.35,233.83,255.4,237.7,,27,965,34,29.03,965D6-(E1);
18.06.21 18:26:34,28.8,251.76,264.43,245.51,225.83,264.1,291.2,264.43,245.51,197.2,258.73,215.11,212.61,220.13,230.3,256.4,212.92,216.67,212.92,224.56,247.81,238.35,253.08,240.62,,27,965,34,29.03,965D6-(E1);
18.06.21 18:26:49,29.05,250.11,269.16,287.36,219.5,288.06,239.64,253.41,242.9,212.92,260.07,271.2,213.54,222.97,222.34,274.61,242.25,221.08,206.4,245.51,243.88,224.24,242.25,246.82,,27,965,34,29.03,965D6-(E1);
18.06.21 18:27:04,29.3,244.86,261.07,271.54,234.15,294.36,258.07,238.35,235.44,198.11,225.83,260.74,216.67,235.76,233.18,284.93,264.1,229.34,213.23,239.97,255.07,240.29,248.79,244.2,,27,965,34,29.03,965D6-(E1);
18.06.21 18:27:19,29.55,286.32,249.78,264.1,235.12,302.14,275.29,254.41,282.16,212.92,237.7,248.79,242.25,221.71,258.07,272.9,278.37,235.76,216.99,234.47,228.38,248.46,249.12,247.48,,27,965,34,29.03,965D6-(E1);
18.06.21 18:27:34,29.8,266.45,250.44,272.56,244.53,282.85,281.82,245.18,267.13,224.88,235.76,257.4,231.26,229.66,241.92,281.13,241.92,223.93,218.56,247.15,257.4,234.79,248.46,219.5,,27,965,34,29.03,965D6-(E1);
18.06.21 18:27:49,30.05,253.74,271.54,280.78,220.45,276.66,262.08,255.74,239.97,231.58,234.79,272.9,229.98,216.04,248.14,268.14,261.07,233.51,210.12,215.73,234.47,232.86,240.62,228.06,,27,965,34,29.06,965D6-(E1);
18.06.21 18:28:04,30.3,258.73,244.53,268.48,230.94,271.88,279.75,240.62,263.09,221.71,224.88,256.07,221.39,237.7,242.57,245.51,244.2,221.39,190.53,253.74,242.25,235.12,238.67,236.73,,27,965,34,29.05,965D6-(E1);
18.06.21 18:28:19,30.55,263.09,263.09,282.16,229.66,241.27,292.95,254.41,251.76,217.3,269.84,254.08,262.08,246.17,223.29,272.9,251.76,237.38,228.06,260.74,268.48,241.92,271.54,250.11,,27,965,34,29.06,965D6-(E1);
18.06.21 18:28:34,30.8,251.76,250.11,253.41,237.05,276.66,271.2,228.38,253.74,230.94,255.4,271.54,231.9,228.38,217.3,260.74,240.62,213.23,219.19,261.07,208.88,238.02,261.07,250.11,,27,965,34,29.06,965D6-(E1);
18.06.21 18:28:49,31.05,274.95,255.4,271.54,225.19,280.09,252.09,262.08,243.88,211.36,251.76,262.42,261.74,219.19,256.4,287.36,255.74,210.12,206.71,250.11,229.02,231.9,247.48,233.18,,27,965,34,29.06,965D6-(E1);
18.06.21 18:29:04,31.3,252.75,268.48,263.76,212.29,275.29,278.03,247.15,272.56,219.82,249.45,249.78,232.22,217.3,236.41,271.54,245.84,230.3,214.48,241.27,252.42,241.59,270.52,246.17,,27,965,34,29.08,965D6-(E1);
18.06.21 18:29:19,31.55,257.07,269.84,259.07,258.73,283.89,297.88,253.08,254.41,211.67,239.64,257.4,253.41,229.34,239.97,252.75,270.52,243.55,195.07,225.51,235.76,246.49,251.1,240.62,,27,965,34,29.06,965D6-(E1);
18.06.21 18:29:34,31.8,263.09,259.4,276.66,229.34,302.85,264.1,260.4,228.38,203.93,256.4,263.42,230.3,232.54,242.9,244.53,226.47,233.18,200.56,250.11,240.62,245.18,244.86,245.18,,27,965,34,29.09,965D6-(E1);
18.06.21 18:29:49,32.05,273.24,263.42,272.56,233.83,279.06,254.41,253.74,239,202.7,255.74,284.58,237.05,235.12,251.1,265.44,250.77,229.66,221.71,250.77,262.75,239,249.12,223.93,,27,965,34,29.09,965D6-(E1);
18.06.21 18:30:04,32.3,263.76,261.07,274.61,230.62,264.77,268.14,255.74,262.08,203.01,218.56,235.12,245.51,229.98,237.7,272.22,262.42,214.48,211.36,247.15,252.75,241.92,238.35,228.06,,27,965,34,29.09,965D6-(E1);
18.06.21 18:30:19,32.55,264.43,264.43,274.95,250.11,289.45,268.82,248.79,269.16,204.55,235.12,247.48,225.51,233.18,244.2,260.07,234.79,227.1,232.22,230.3,240.29,233.83,250.11,247.48,,27,965,34,29.09,965D6-(E1);
18.06.21 18:30:34,32.8,266.45,277.69,262.75,226.47,314.7,271.88,240.94,252.09,211.67,245.18,267.13,256.07,253.74,248.79,275.97,267.47,218.56,213.85,259.4,258.4,246.17,256.73,246.17,,27,965,34,29.09,965D6-(E1);
18.06.21 18:30:49,33.05,258.73,280.09,281.13,235.44,295.77,291.2,241.92,234.47,222.97,240.29,283.55,229.34,233.51,231.58,281.47,284.93,240.29,221.39,262.08,238.35,244.86,248.46,231.9,,27,965,34,29.09,965D6-(E1);
18.06.21 18:31:04,33.3,243.22,249.12,268.14,223.29,273.92,292.95,255.4,244.2,188.72,222.66,264.77,243.22,205.47,238.67,267.13,223.93,207.64,217.61,239.64,249.45,236.08,251.43,228.7,,27,965,34,29.1,965D6-(E1);
18.06.21 18:31:19,33.55,247.48,269.84,285.97,237.38,281.82,277.34,268.82,245.18,214.48,252.09,274.61,229.66,231.26,230.3,253.08,250.77,228.7,208.26,244.53,259.4,232.86,247.48,234.15,,27,965,34,29.09,965D6-(E1);
18.06.21 18:31:34,33.8,261.41,283.55,266.12,238.67,288.41,248.14,257.4,228.7,200.25,227.42,267.13,241.92,241.59,236.73,285.28,253.74,233.18,209.19,260.07,242.25,240.62,260.4,233.51,,27,965,34,29.08,965D6-(E1);
18.06.21 18:31:49,34.05,261.07,264.1,246.17,228.06,311.08,265.44,249.12,255.4,212.29,215.11,281.82,222.97,250.77,237.38,229.02,229.02,222.97,190.53,237.7,241.59,241.59,233.51,247.15,,27,965,34,29.08,965D6-(E1);
18.06.21 18:32:04,34.3,252.09,268.48,253.74,221.71,293.31,271.88,239,239.32,199.94,225.51,248.14,240.29,225.19,239.32,274.95,249.78,220.45,191.13,231.9,238.02,238.02,238.02,243.22,,27,965,34,29.08,965D6-(E1);
18.06.21 18:32:19,34.55,269.5,268.48,277,251.1,286.32,270.18,258.4,235.44,206.71,226.79,269.5,249.45,239.32,249.45,259.74,279.4,235.12,219.19,275.63,231.26,245.84,272.56,252.09,,27,965,34,29.08,965D6-(E1);
18.06.21 18:32:34,34.8,258.73,270.18,261.74,263.09,281.82,273.92,263.42,235.12,215.11,270.86,248.46,227.42,240.62,248.14,248.46,258.73,239.97,222.34,249.78,243.22,244.2,254.41,244.53,,27,965,34,29.06,965D6-(E1);
18.06.21 18:32:49,35.05,263.09,287.71,253.08,238.67,300.01,271.54,256.73,247.81,220.45,227.1,278.72,253.08,210.12,234.15,275.97,265.44,228.7,200.86,231.26,253.41,235.12,252.09,221.08,,27,965,34,29.08,965D6-(E1);
18.06.21 18:33:04,35.3,242.57,256.4,256.73,248.14,290.5,278.37,246.82,234.15,228.06,256.73,270.52,233.18,224.24,238.67,263.76,268.82,229.66,197.5,259.07,253.74,231.9,243.55,251.76,,27,965,34,29.08,965D6-(E1);
18.06.21 18:33:19,35.55,261.41,269.84,280.44,258.4,288.41,267.13,282.51,241.92,208.88,220.76,244.2,246.17,253.41,249.78,262.75,303.21,233.51,230.3,241.92,241.59,235.76,250.77,238.67,,27,965,34,29.08,965D6-(E1);
18.06.21 18:33:34,35.8,252.42,292.25,256.73,215.42,278.03,286.67,243.88,271.2,207.95,241.92,255.07,260.07,222.34,241.92,258.73,268.48,247.81,191.43,239.64,251.1,234.47,257.73,246.17,,27,965,34,29.08,965D6-(E1);
18.06.21 18:33:49,36.05,263.76,277.34,285.63,246.82,301.78,286.32,265.11,244.86,214.79,239.64,272.56,255.07,239.64,245.18,283.55,279.75,227.74,211.36,235.44,264.43,241.59,246.17,249.45,,27,965,34,29.09,965D6-(E1);
18.06.21 18:34:04,36.3,253.41,277,265.78,223.29,293.31,267.13,267.81,233.83,219.19,250.77,273.92,214.79,236.08,241.92,265.11,255.4,235.12,210.43,235.76,254.74,248.79,250.44,230.94,,27,965,34,29.08,965D6-(E1);
18.06.21 18:34:19,36.55,261.74,259.74,277.34,239,296.47,286.67,259.74,252.42,226.15,230.62,281.13,236.73,229.66,275.97,271.2,265.44,224.24,241.59,233.83,249.78,245.18,251.43,259.07,,27,965,34,29.09,965D6-(E1);
18.06.21 18:34:34,36.8,265.78,262.75,279.75,241.59,288.76,295.77,255.74,266.12,203.93,249.45,273.58,237.38,250.44,246.49,260.07,248.79,228.38,225.51,270.86,255.4,242.57,266.12,257.07,,27,965,34,29.1,965D6-(E1);
18.06.21 18:34:49,37.05,259.07,285.28,272.22,242.9,290.15,245.51,258.73,258.4,216.99,259.4,269.16,247.48,251.43,252.09,288.76,285.63,221.71,217.93,262.42,252.09,239.32,248.46,258.73,,27,965,34,29.1,965D6-(E1);
18.06.21 18:35:04,37.3,262.08,257.73,274.61,238.35,283.89,263.76,251.76,248.46,220.45,233.51,249.78,257.07,238.35,245.18,272.22,225.19,226.47,224.88,240.29,228.38,244.2,245.18,227.74,,27,965,34,29.1,965D6-(E1);
18.06.21 18:35:19,37.55,253.74,275.63,255.07,245.18,283.89,264.77,278.03,257.4,199.64,232.22,258.4,258.07,237.38,240.29,239.32,245.18,213.23,217.61,249.12,242.9,234.47,243.88,253.41,,27,965,34,29.1,965D6-(E1);
18.06.21 18:35:34,37.8,263.09,292.6,279.75,242.25,286.32,287.36,277,267.47,217.3,249.45,257.07,244.86,241.27,259.4,303.92,274.95,242.57,210.43,239.64,268.48,248.14,267.47,254.08,,27,965,34,29.11,965D6-(E1);
18.06.21 18:35:49,38.05,265.44,288.76,273.92,241.27,291.55,272.56,242.9,253.41,217.93,235.12,263.76,229.34,220.45,232.54,263.42,263.76,227.42,211.05,226.47,243.22,244.2,245.84,239.64,,27,965,34,29.11,965D6-(E1);
18.06.21 18:36:04,38.3,268.82,289.11,266.45,222.97,274.95,286.32,257.4,257.4,214.48,237.7,274.61,268.14,242.25,249.78,272.22,268.14,224.56,219.5,249.45,253.08,241.92,267.13,250.44,,27,965,34,29.11,965D6-(E1);
18.06.21 18:36:19,38.55,269.5,274.61,256.07,235.12,293.31,258.4,273.58,249.78,202.7,241.27,246.17,260.4,229.02,258.4,285.28,269.84,242.25,215.42,236.41,257.73,244.53,261.41,252.42,,27,965,34,29.11,965D6-(E1);
18.06.21 18:36:34,38.8,267.81,291.55,270.52,242.9,309.65,262.75,275.29,249.12,214.48,233.83,260.74,244.2,241.27,246.17,296.47,268.82,228.06,220.45,249.45,256.07,247.81,252.75,246.17,,27,965,34,29.11,965D6-(E1);
18.06.21 18:36:49,39.05,264.77,267.81,261.41,232.86,291.2,292.6,281.82,272.56,226.79,232.22,277,250.11,247.15,254.74,259.07,270.18,233.18,197.5,245.84,260.74,241.27,255.4,251.43,,27,965,34,29.11,965D6-(E1);
18.06.21 18:37:04,39.3,279.06,277.69,271.2,247.48,284.93,268.48,275.29,274.95,210.74,234.15,257.07,258.4,232.54,243.88,257.4,240.62,219.19,223.29,219.82,229.66,238.35,242.9,247.15,,27,965,34,29.11,965D6-(E1);
18.06.21 18:37:19,39.55,257.4,269.84,250.11,224.88,281.13,257.07,262.08,234.79,199.64,239.64,267.47,247.81,228.38,236.73,287.71,248.14,219.82,195.98,225.19,236.08,234.47,242.25,235.12,,27,965,34,29.11,965D6-(E1);
18.06.21 18:37:34,39.8,264.1,281.82,271.88,241.27,297.88,290.15,271.54,266.12,222.03,247.81,267.81,249.78,238.02,254.08,277.69,263.76,240.29,219.5,246.49,258.4,244.86,267.81,252.42,,27,965,34,29.11,
18.06.21 18:37:49,40.05,265.11,280.44,271.2,241.27,297.53,289.11,271.54,265.11,221.71,246.82,267.47,249.12,238.02,254.74,276.66,263.76,240.29,219.5,246.82,257.73,244.2,269.5,251.76,,27,965,34,29.08,
18.06.21 18:38:04,40.3,264.43,279.75,271.2,241.27,297.53,288.06,269.84,264.1,222.03,246.49,267.13,247.81,237.7,252.75,275.97,263.76,239.97,219.19,245.84,257.07,243.55,268.82,251.1,,27,965,34,29.05,
18.06.21 18:38:19,40.55,264.1,278.37,270.18,241.59,298.24,287.71,266.79,264.43,221.08,246.49,267.13,246.49,238.67,253.41,275.97,262.75,239,219.19,245.84,258.07,243.55,268.48,251.76,,27,965,34,29.02,
18.06.21 18:38:34,40.8,263.09,277,269.84,241.27,297.18,288.41,266.45,263.42,221.71,246.17,266.79,245.84,238.35,253.08,275.97,263.09,239,219.19,245.84,258.07,242.9,266.45,252.75,,27,965,34,29,
18.06.21 18:38:49,41.05,263.09,277,270.18,240.94,297.53,287.36,265.44,262.42,221.71,246.17,266.12,243.88,238.02,252.42,274.95,262.75,238.35,219.5,245.51,257.07,242.9,266.12,252.09,,27,965,34,28.98,
18.06.21 18:39:04,41.3,263.09,276.32,269.84,239.64,294.01,286.32,263.42,262.08,220.76,246.17,265.44,242.57,237.38,251.1,275.29,262.08,238.02,218.87,245.51,256.73,241.92,266.79,253.41,,27,965,34,28.96,
18.06.21 18:39:19,41.55,263.42,275.29,268.14,239.32,295.77,285.63,263.42,262.08,220.45,245.18,264.43,242.25,237.7,251.43,275.29,262.08,237.7,219.19,244.86,256.4,241.92,267.13,253.08,,27,965,34,28.94,
18.06.21 18:39:34,41.8,262.75,273.58,268.14,240.29,291.55,285.28,262.42,261.74,221.08,244.86,264.77,241.92,236.73,251.1,274.61,262.42,237.05,218.87,244.53,255.74,241.27,267.47,251.76,,27,965,34,28.92,
18.06.21 18:39:49,42.05,260.74,274.61,267.47,239.64,289.11,282.85,262.75,260.74,221.71,244.2,264.1,240.62,236.08,250.77,274.26,262.08,236.41,218.87,243.88,256.07,241.59,267.13,249.78,,27,965,34,28.91,
18.06.21 18:40:04,42.3,260.07,274.26,267.13,238.35,289.11,280.78,264.43,261.07,221.08,243.22,263.09,239.97,233.83,249.45,273.58,260.07,235.76,218.24,243.55,254.41,239.97,264.77,249.78,,27,965,34,28.89,
18.06.21 18:40:19,42.55,259.74,273.58,266.45,239.64,289.8,279.75,266.12,259.4,221.08,242.57,263.76,239.64,232.54,249.12,273.24,260.4,235.44,218.56,242.9,254.41,239.64,265.11,249.12,,27,965,34,28.85,
18.06.21 18:40:34,42.8,259.07,274.26,264.77,239,289.11,279.4,265.78,260.07,221.08,241.92,263.42,239,232.54,247.48,272.9,260.4,235.12,218.87,242.25,253.74,239,265.11,249.45,,27,965,34,28.85,
18.06.21 18:40:49,43.05,258.07,273.58,263.76,237.7,285.97,278.37,261.74,259.74,220.76,241.27,262.08,238.02,233.51,248.14,274.26,259.74,233.83,218.56,241.92,253.08,239,264.1,249.12,,27,965,34,28.85,
18.06.21 18:41:04,43.3,258.4,273.24,264.1,237.7,282.51,276.66,261.07,260.07,221.39,240.62,262.08,238.02,233.83,246.82,275.29,260.74,233.51,218.56,240.62,252.75,239,264.77,248.79,,27,965,34,28.84,
18.06.21 18:41:19,43.55,256.73,272.22,263.76,237.05,281.82,275.29,260.07,259.4,220.76,239.97,260.74,237.38,231.26,245.18,274.95,260.07,232.86,218.87,239.97,251.76,238.35,263.09,247.48,,27,965,34,28.81,
18.06.21 18:41:34,43.8,256.4,273.24,262.75,236.08,281.47,274.95,259.74,258.73,220.76,238.35,260.07,237.05,230.62,245.51,272.9,259.74,231.9,217.93,239.32,251.43,237.7,263.09,246.17,,27,965,34,28.81,
18.06.21 18:41:49,44.05,256.73,273.24,262.42,237.05,280.78,275.97,258.73,258.73,220.45,238.35,259.74,236.73,229.02,244.86,273.58,259.74,231.9,218.56,239.32,250.77,237.38,262.42,246.49,,27,965,34,28.8,
18.06.21 18:42:04,44.3,256.4,272.56,262.08,235.76,278.03,273.92,259.07,257.73,220.45,237.38,259.07,235.12,228.38,244.2,272.56,259.4,231.58,218.87,238.67,250.11,238.02,262.08,245.51,,27,965,34,28.78,
18.06.21 18:42:19,44.55,255.4,272.56,261.41,236.08,276.66,272.9,258.73,258.4,219.5,237.7,258.73,235.12,227.74,243.88,273.58,258.73,230.62,217.93,237.05,250.11,237.38,261.74,244.2,,27,965,34,28.78,
18.06.21 18:42:34,44.8,254.41,272.56,260.07,235.76,274.95,271.88,258.07,257.73,220.13,236.73,258.07,233.83,225.83,242.57,274.26,258.07,229.98,218.24,236.73,250.11,235.12,261.07,243.88,,27,965,34,28.75,
18.06.21 18:42:49,45.05,252.42,271.2,259.74,235.12,272.56,271.88,260.4,257.07,219.82,235.44,258.4,234.15,224.88,242.9,272.22,258.4,229.02,217.93,236.73,250.11,234.79,260.74,242.57,,27,965,34,28.74,
18.06.21 18:43:04,45.3,251.43,270.52,258.73,234.79,272.56,272.22,258.4,255.74,219.19,234.47,257.73,233.51,224.56,241.27,269.5,257.4,228.06,216.99,235.12,248.46,232.54,259.4,239.97,,27,965,34,28.73,
18.06.21 18:43:19,45.55,251.1,269.16,258.4,234.79,273.24,271.88,255.74,256.07,219.82,233.83,257.73,232.86,223.29,241.59,268.82,256.4,228.06,217.93,235.12,248.79,232.86,258.07,239,,27,965,34,28.71,
18.06.21 18:43:34,45.8,250.11,269.5,258.4,234.47,272.9,271.54,256.73,255.74,219.5,233.18,256.73,231.9,222.66,240.94,269.5,256.4,227.42,217.93,233.83,247.48,232.22,256.4,238.02,,27,965,34,28.7,
18.06.21 18:43:49,46.05,249.45,269.5,257.07,233.51,272.56,271.88,254.41,254.74,218.87,232.86,255.74,231.26,221.39,240.62,266.79,256.07,227.1,217.61,232.86,247.15,231.58,255.4,237.38,,27,965,34,28.67,
18.06.21 18:44:04,46.3,246.17,268.14,257.07,233.18,271.88,270.18,253.74,254.08,219.82,232.22,254.74,231.26,220.45,239.97,265.11,255.07,226.79,217.3,232.22,247.15,229.34,254.08,238.35,,27,965,34,28.67,
18.06.21 18:44:19,46.55,246.49,267.47,256.07,232.86,270.18,270.52,254.41,253.41,219.5,232.22,254.74,231.26,220.13,239.97,265.11,256.07,226.15,217.93,232.22,247.15,229.66,252.75,238.02,,27,965,34,28.63,
18.06.21 18:44:34,46.8,245.51,266.45,256.4,232.54,267.81,268.82,255.07,254.08,219.19,230.62,253.08,229.66,218.87,239.64,264.43,255.07,226.15,217.3,230.94,244.53,228.7,251.1,236.41,,27,965,34,28.63,
18.06.21 18:44:49,47.05,245.51,265.11,255.74,232.54,265.44,267.13,255.07,252.42,218.87,230.94,253.08,229.34,217.3,239.64,263.76,254.08,225.51,217.3,230.3,243.22,228.7,250.77,237.05,,27,965,34,28.61,
18.06.21 18:45:04,47.3,244.53,266.12,255.74,232.86,268.82,265.78,254.41,253.08,219.82,230.3,252.09,229.02,217.61,239.32,262.08,253.41,225.83,217.3,229.98,242.57,228.7,249.45,237.38,,27,965,34,28.6,
18.06.21 18:45:19,47.55,243.55,266.12,255.4,232.86,263.76,265.44,254.08,252.42,219.19,229.02,251.43,228.38,216.36,238.67,263.09,251.43,225.83,217.3,229.66,240.94,228.06,248.79,237.38,,27,965,34,28.6,
18.06.21 18:45:34,47.8,242.57,265.11,254.41,232.86,263.76,265.11,251.43,253.08,218.87,228.38,250.11,228.38,216.04,237.7,261.41,250.11,225.19,217.61,227.74,240.29,229.02,249.12,236.41,,27,965,34,28.58,
18.06.21 18:45:49,48.05,242.57,265.44,254.08,234.15,264.1,264.43,251.43,251.43,218.56,228.06,250.44,228.7,216.67,237.38,263.76,248.79,223.61,217.3,227.74,240.29,227.42,248.79,235.44,,27,965,34,28.58,
18.06.21 18:46:04,48.3,241.92,264.77,253.74,232.54,263.76,263.42,250.11,250.11,218.56,228.06,251.1,227.74,216.04,237.38,259.74,248.79,223.61,216.67,226.79,240.62,225.83,247.81,233.83,,27,965,34,28.58,
18.06.21 18:46:19,48.55,241.92,264.77,253.41,232.54,263.42,261.74,249.45,250.11,218.24,227.74,250.77,228.06,217.3,236.41,261.74,248.79,223.61,217.3,225.83,240.94,226.15,248.46,233.83,,27,965,34,28.56,
18.06.21 18:46:34,48.8,240.62,263.76,252.42,231.58,262.42,260.07,247.48,249.78,218.87,227.1,249.45,227.42,213.85,236.73,259.4,247.48,222.97,216.67,224.56,240.29,225.19,248.46,232.86,,27,965,34,28.56,
18.06.21 18:46:49,49.05,241.27,264.1,253.41,231.9,262.75,259.07,246.49,250.77,218.56,227.1,248.14,227.74,214.48,237.05,260.07,247.81,222.66,216.99,224.56,239.97,224.24,247.48,233.83,,27,965,34,28.56,
18.06.21 18:47:04,49.3,241.27,264.77,253.74,231.58,263.42,258.07,245.18,248.46,219.19,226.15,246.49,228.38,214.17,236.41,261.07,247.48,222.66,216.99,223.61,239.32,223.93,248.46,235.44,,27,965,34,28.53,
18.06.21 18:47:19,49.55,239.64,264.43,254.08,231.9,263.09,257.07,245.51,248.46,218.24,225.83,245.18,229.98,214.48,235.76,259.4,247.15,222.97,217.3,223.61,238.35,222.97,248.79,236.41,,27,965,34,28.53,
18.06.21 18:47:34,49.8,238.35,262.42,252.75,232.54,263.42,258.4,245.51,247.81,218.87,225.83,244.86,226.79,215.11,236.08,258.4,246.17,222.66,216.99,222.03,237.05,222.97,247.48,236.08,,27,965,34,28.53,
18.06.21 18:47:49,50.05,237.05,263.42,251.76,230.94,261.74,257.4,245.84,247.81,218.56,225.19,243.88,226.79,214.17,235.76,259.74,245.84,222.03,216.36,222.03,237.05,222.66,247.15,235.12,,27,965,34,28.5,
18.06.21 18:48:04,50.3,236.73,262.42,251.1,230.94,259.07,255.4,245.51,248.14,217.93,223.61,243.55,225.83,214.79,234.47,256.73,244.86,221.39,216.99,221.08,237.05,221.08,245.18,235.44,,27,965,34,28.49,
18.06.21 18:48:19,50.55,236.73,262.42,249.78,231.26,259.07,254.08,246.49,249.12,217.93,223.29,242.9,225.83,214.17,233.51,254.74,245.18,221.08,216.67,220.45,237.7,220.45,245.84,236.08,,27,965,34,28.49,
18.06.21 18:48:34,50.8,236.41,262.08,248.79,230.94,257.4,252.75,247.81,247.81,217.93,222.66,242.57,225.83,215.11,232.86,253.74,244.53,220.13,216.99,219.19,237.7,220.13,245.18,235.12,,27,965,34,28.49,
18.06.21 18:48:49,51.05,236.41,262.08,249.78,230.62,255.74,252.42,244.86,250.11,217.61,222.34,241.92,226.15,214.17,232.54,253.08,246.82,219.5,216.67,218.87,235.76,219.19,244.2,234.79,,27,965,34,28.48,
18.06.21 18:49:04,51.3,236.08,261.74,250.44,231.58,259.74,252.09,242.9,248.14,217.61,221.71,242.25,224.88,213.85,233.18,252.42,246.17,219.5,216.36,218.87,237.38,218.24,243.22,232.22,,27,965,34,28.46,
