Measurement Name :,20211208_Run9_Pacu_641_24C,,Generated On :,"08/12/2021, 17:19:31",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000641      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 045
Ref LED current   : 095
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
08.12.21 17:04:26,5.8,271.64,189.36,251.44,202.87,291.05,285.64,265.94,243.09,216.59,192.72,243.49,180.84,231.69,215.05,281.08,128.94,257.45,249.05,220.82,242.3,253.84,256.25,253.44,,,24,965,0,28.1,
08.12.21 17:04:41,6.05,270.41,187.5,250.24,201.36,291.05,285.22,264.31,241.51,214.29,191.97,242.3,178.26,229.35,213.14,279.84,126.86,256.25,247.85,218.51,241.12,252.64,254.64,251.84,,,24,965,0,28.07,
08.12.21 17:04:56,6.3,270,185.65,249.44,199.47,290.63,284.39,263.5,239.54,211.23,190.11,240.33,177.16,226.63,211.61,279.84,125.13,254.64,247.06,220.43,239.14,252.24,253.84,250.64,,,24,965,0,28.04,
08.12.21 17:05:11,6.55,269.6,184.91,248.65,196.46,289.38,283.56,263.1,237.96,208.56,188.25,238.75,175.69,225.85,209.7,279.43,122.71,253.84,246.26,215.43,238.36,252.24,253.04,249.84,,,24,965,0,28.01,
08.12.21 17:05:26,6.8,268.37,183.42,247.06,195.71,289.38,283.56,262.69,235.21,206.28,186.76,236.78,173.5,223.91,207.42,278.2,120.99,252.64,245.07,213.14,236,251.44,251.84,249.05,,,24,965,0,27.97,
08.12.21 17:05:41,7.05,267.97,183.42,246.26,193.47,288.13,283.15,261.88,232.86,204,185.65,236.39,172.4,222.75,206.28,277.37,118.58,252.64,243.88,208.94,234.82,250.24,251.04,247.45,,,24,965,0,27.93,
08.12.21 17:05:56,7.3,267.15,182.69,244.68,191.6,287.71,282.32,261.48,230.13,202.49,183.79,235.21,170.58,220.82,204.76,276.55,116.52,251.44,242.3,207.04,232.86,250.24,249.84,247.06,,,24,965,0,27.9,
08.12.21 17:06:11,7.55,266.34,181.58,243.88,189.36,287.71,281.5,261.08,227.79,201.74,181.95,234.82,169.12,218.89,202.87,276.14,114.47,249.84,241.12,203.25,231.69,249.44,249.44,246.26,,,24,965,0,27.88,
08.12.21 17:06:26,7.8,265.94,180.84,243.09,188.62,286.47,280.67,259.87,225.46,199.47,180.84,234.04,167.3,218.51,201.36,275.32,112.08,249.44,239.93,201.74,229.74,249.05,248.65,244.68,,,24,965,0,27.86,
08.12.21 17:06:41,8.05,265.12,177.89,241.51,187.13,287.3,281.5,259.87,223.14,198.72,179.37,234.82,165.85,216.97,199.85,274.91,110.72,248.25,239.14,200.23,228.96,249.05,247.85,243.88,,,24,965,0,27.82,
08.12.21 17:06:56,8.3,264.31,174.23,240.72,184.16,286.05,279.84,257.85,219.66,196.09,177.16,233.25,163.68,214.67,198.34,274.09,108,247.06,237.96,199.47,227.02,247.85,245.87,243.09,,,24,965,0,27.78,
08.12.21 17:07:11,8.55,263.5,173.13,239.14,182.69,285.22,279.84,257.05,218.12,194.96,176.06,233.25,162.59,212.37,196.84,273.27,106.64,246.26,237.18,198.34,225.07,247.85,245.47,242.3,,,24,965,0,27.75,
08.12.21 17:07:27,8.82,263.91,170.58,238.36,180.1,285.22,278.2,256.65,215.82,193.47,175.33,232.86,160.79,210.84,194.59,272.86,104.61,244.68,235.61,196.09,224.3,247.45,244.68,241.12,,,24,965,0,27.72,
08.12.21 17:07:42,9.07,263.1,168.03,237.57,178.63,283.98,277.79,255.84,213.9,192.35,173.86,232.47,159.71,209.32,193.84,272.45,102.25,244.28,234.82,194.96,221.98,247.06,244.28,240.72,,,24,965,0,27.69,
08.12.21 17:07:57,9.32,261.08,164.4,236,176.06,283.56,277.79,254.24,211.61,190.11,171.67,232.08,156.48,207.04,191.23,271.23,100.23,242.7,232.86,193.09,220.43,245.87,243.09,238.75,,,24,965,0,27.65,
08.12.21 17:08:12,9.57,260.67,161.87,234.82,173.86,282.74,276.55,251.84,210.46,188.99,170.21,230.91,155.4,204.38,189.73,269.19,98.22,241.91,231.3,191.23,218.51,245.87,241.12,237.96,,,24,965,0,27.61,
08.12.21 17:08:27,9.82,261.08,159.71,233.65,173.13,282.74,276.55,250.64,208.94,187.5,169.48,231.3,153.97,204,188.62,269.19,96.54,240.33,230.91,189.73,216.97,245.87,241.12,236.78,,,24,965,0,27.58,
08.12.21 17:08:42,10.07,258.66,156.83,231.3,170.21,281.5,275.32,247.45,205.9,186.02,166.58,230.13,151.47,201.36,186.02,267.97,93.54,239.54,229.35,187.5,214.29,244.28,239.54,235.21,,,24,965,0,27.55,
08.12.21 17:08:57,10.32,259.46,154.68,230.91,168.39,281.08,275.32,244.68,205.9,184.91,165.85,228.57,150.4,200.98,184.53,266.34,92.53,239.14,228.57,188.99,213.52,245.07,238.75,234.43,,,24,965,0,27.54,
08.12.21 17:09:12,10.57,258.66,152.54,229.74,167.3,280.67,274.91,242.7,204.76,183.42,164.04,225.85,148.98,199.47,183.42,265.53,90.21,237.57,227.79,186.39,211.99,244.68,237.57,233.25,,,24,965,0,27.5,
08.12.21 17:09:27,10.82,257.85,150.76,228.18,166.21,279.84,274.09,240.33,203.25,182.69,162.59,224.3,147.2,197.97,182.32,265.12,89.21,237.18,226.24,186.76,210.46,244.28,237.18,233.25,,,24,965,0,27.46,
08.12.21 17:09:42,11.07,257.05,149.33,226.63,163.68,278.61,273.27,236.78,200.98,179.37,160.07,221.21,145.43,195.71,180.47,263.5,86.89,235.61,224.69,181.58,208.94,243.49,235.21,232.08,,,24,965,0,27.43,
08.12.21 17:09:57,11.32,255.84,147.2,225.46,161.87,277.79,272.86,232.08,200.23,176.43,158.27,218.89,143.66,194.22,178.63,262.29,85.57,234.43,223.53,178.26,207.04,242.7,233.65,230.52,,,24,965,0,27.4,
08.12.21 17:10:12,11.57,254.24,145.07,223.91,160.07,276.96,272.45,227.4,197.59,173.5,156.83,216.97,142.6,191.97,177.16,261.48,83.91,233.25,221.98,177.53,205.52,242.7,232.86,228.96,,,24,965,0,27.38,
08.12.21 17:10:27,11.82,253.84,145.07,222.75,157.91,276.55,271.23,224.69,196.09,171.3,155.4,215.82,140.84,191.97,176.06,259.87,82.27,232.08,221.59,173.5,204.38,242.3,231.3,228.57,,,24,965,0,27.33,
08.12.21 17:10:42,12.07,252.24,144.01,220.43,156.48,275.32,270.41,221.21,194.22,167.66,152.9,213.52,138.38,189.73,173.86,259.06,80.95,231.3,220.05,172.4,202.11,241.51,230.13,227.4,,,24,965,0,27.3,
08.12.21 17:10:57,12.32,252.24,142.95,220.05,154.68,274.5,270,217.74,191.97,165.85,151.83,211.99,137.32,187.5,172.4,257.45,78.98,230.13,219.28,168.76,199.85,241.51,229.35,226.63,,,24,965,0,27.26,
08.12.21 17:11:12,12.57,251.04,142.25,218.51,153.61,273.27,270.41,213.9,190.11,162.96,150.04,210.84,135.92,186.39,171.3,255.84,78,228.96,217.74,167.3,197.59,240.33,227.79,225.46,,,24,965,0,27.22,
08.12.21 17:11:27,12.82,250.24,140.49,216.97,151.83,272.05,269.6,210.46,187.87,160.43,148.62,210.08,134.17,185.28,169.48,255.04,76.03,227.79,216.59,165.49,196.46,239.93,227.79,223.91,,,24,965,0,27.19,
08.12.21 17:11:42,13.07,249.05,138.38,215.43,150.76,270.82,268.37,206.66,186.02,157.91,146.85,208.18,132.42,184.53,168.03,253.84,75.05,226.63,214.67,162.23,193.47,239.93,226.24,223.14,,,24,965,0,27.15,
08.12.21 17:11:57,13.32,248.65,135.57,213.9,148.27,270.41,267.56,203.63,184.16,155.76,144.37,207.04,131.03,183.05,166.58,253.04,73.09,225.46,213.52,160.07,191.97,239.54,224.69,221.98,,,24,965,0,27.14,
08.12.21 17:12:12,13.57,247.85,134.17,211.99,146.14,268.78,266.75,200.23,181.58,153.97,142.25,205.9,129.29,181.58,164.76,251.04,72.12,223.91,211.99,156.12,189.36,238.36,223.14,220.43,,,24,965,0,27.1,
08.12.21 17:12:27,13.82,246.66,132.08,211.23,145.07,269.19,265.94,197.22,180.47,151.83,141.19,204,127.9,180.84,163.68,249.84,71.14,223.14,210.84,152.54,187.5,238.75,221.98,219.66,,,24,965,0,27.05,
08.12.21 17:12:42,14.07,245.87,129.64,210.08,143.31,267.97,265.53,194.96,177.89,149.69,139.43,201.36,126.17,179.73,161.51,249.05,69.19,221.98,210.46,149.69,185.65,237.96,220.43,218.89,,,24,965,0,27.03,
08.12.21 17:12:57,14.32,244.68,127.21,207.42,141.9,266.34,264.72,192.35,174.59,147.91,137.67,198.72,124.09,178.26,160.07,247.45,68.22,220.43,208.56,147.91,183.05,237.57,219.28,217.35,,,24,965,0,26.99,
08.12.21 17:13:12,14.57,243.88,125.13,205.9,140.49,265.53,263.91,190.48,172.76,146.49,136.27,199.47,123.06,177.16,158.27,245.87,67.25,220.05,207.04,146.85,181.58,236.78,218.12,216.59,,,24,965,0,26.96,
08.12.21 17:13:27,14.82,243.49,123.06,205.9,138.73,265.12,263.5,188.62,170.21,144.72,135.22,196.46,120.99,176.43,156.83,245.87,66.28,218.89,205.14,144.01,179.37,237.18,216.97,215.82,,,24,965,0,26.93,
08.12.21 17:13:42,15.07,243.49,121.68,203.25,136.97,263.91,263.91,185.65,168.03,143.31,133.82,193.84,120.64,175.69,156.12,243.88,65.31,218.12,204.76,142.6,176.79,237.18,216.59,215.05,,,24,965,0,26.88,
08.12.21 17:13:57,15.32,241.51,119.61,201.36,135.57,262.69,262.69,181.21,165.13,141.19,132.08,191.6,118.58,173.86,153.97,243.09,63.37,216.59,203.25,140.84,174.59,236.78,214.67,213.52,,,24,965,0,26.86,
08.12.21 17:14:12,15.57,240.72,117.21,199.47,133.47,261.48,261.48,179.37,162.96,139.43,130.68,189.73,117.55,171.3,152.9,241.91,62.73,215.43,202.11,139.08,172.76,236,213.14,213.14,,,24,965,0,26.82,
08.12.21 17:14:27,15.82,239.54,116.52,197.59,131.73,260.27,261.08,176.06,161.15,138.02,129.29,187.13,115.5,170.21,151.11,239.93,61.12,214.67,200.6,135.57,170.94,235.61,212.37,211.61,,,24,965,0,26.78,
08.12.21 17:14:42,16.07,238.75,115.5,195.71,131.03,259.46,260.27,173.13,159.35,136.27,127.9,183.42,114.13,169.12,149.69,239.54,60.16,213.14,199.1,134.52,168.39,235.61,211.23,211.23,,,24,965,0,26.75,
08.12.21 17:14:57,16.32,238.36,114.13,194.22,129.29,258.66,259.46,170.58,156.48,135.22,126.86,180.84,113.1,168.03,148.62,237.96,59.52,212.37,197.22,133.47,166.94,235.61,210.46,210.08,,,24,965,0,26.72,
08.12.21 17:15:12,16.57,237.18,113.44,192.72,126.86,257.05,258.66,167.66,154.33,133.47,124.78,179.37,111.4,166.94,146.85,236.39,58.56,211.61,195.71,131.03,165.13,234.43,209.32,209.32,,,24,965,0,26.68,
08.12.21 17:15:27,16.82,236.39,112.42,191.97,125.13,255.44,258.66,165.85,152.18,131.38,123.06,177.16,109.7,165.85,145.78,236,57.27,210.46,194.22,129.64,162.23,233.65,207.8,207.42,,,24,965,0,26.64,
08.12.21 17:15:42,17.07,234.82,111.06,189.36,124.09,253.84,257.45,164.4,149.33,128.59,122.02,174.96,108,164.76,143.66,233.25,56,208.56,192.35,127.21,160.43,233.65,206.28,206.66,,,24,965,0,26.61,
08.12.21 17:15:57,17.32,233.65,110.04,187.5,122.71,252.24,257.05,162.59,147.2,126.51,120.3,173.5,106.31,163.32,142.6,232.47,55.04,207.8,191.6,125.82,158.63,234.04,204.76,205.52,,,24,965,0,26.58,
08.12.21 17:16:12,17.57,233.25,108.68,184.16,120.99,251.84,257.05,160.43,145.43,123.75,119.27,172.03,105.29,162.23,140.84,231.3,54.08,206.66,190.11,124.44,157.19,233.65,203.25,204.76,,,24,965,0,26.54,
08.12.21 17:16:27,17.82,231.69,107.66,180.47,118.92,249.44,255.44,157.91,142.95,120.99,117.89,169.85,103.6,160.43,139.78,230.13,52.81,206.28,188.62,122.71,154.33,233.25,202.11,203.25,,,24,965,0,26.51,
08.12.21 17:16:42,18.07,230.91,106.31,176.06,117.21,248.65,254.64,156.48,141.54,117.89,116.18,169.48,102.59,159.35,138.38,229.35,52.49,205.52,186.76,121.33,153.25,233.25,201.74,203.25,,,24,965,0,26.47,
08.12.21 17:16:57,18.32,229.74,104.95,172.03,115.15,246.66,254.64,154.68,139.43,115.15,114.81,168.03,100.57,157.91,136.27,227.79,51.22,204.76,184.16,119.27,151.11,233.25,200.98,201.74,,,24,965,0,26.43,
08.12.21 17:17:12,18.57,228.96,103.94,168.39,114.13,245.47,254.24,153.61,137.67,112.42,113.1,166.21,99.23,156.83,135.57,226.24,50.9,203.63,182.32,118.24,148.98,232.47,199.85,201.36,,,24,965,0,26.41,
08.12.21 17:17:27,18.82,227.79,102.93,165.13,112.76,244.28,253.44,152.18,136.27,110.38,112.08,164.04,97.88,155.4,133.82,224.3,50.26,202.49,178.63,116.18,147.56,231.69,199.1,200.6,,,24,965,0,26.39,
08.12.21 17:17:42,19.07,225.85,101.24,161.87,110.72,242.3,252.64,150.4,135.22,108.34,110.72,162.23,96.88,154.33,132.08,222.75,49.31,201.74,176.06,113.79,144.72,230.52,198.34,199.1,,,24,965,0,26.38,
08.12.21 17:17:57,19.32,224.3,100.23,159.35,109.02,241.51,253.04,150.04,133.82,106.64,109.02,160.79,94.87,152.9,131.38,222.75,48.68,200.6,172.76,112.76,143.66,230.52,197.59,197.97,,,24,965,0,26.36,
08.12.21 17:18:12,19.57,222.75,99.23,155.76,107.32,239.93,252.24,148.62,132.08,103.6,109.02,159.35,94.2,151.83,130.33,221.21,47.73,200.23,170.94,110.72,142.25,230.13,196.84,197.22,,,24,965,0,26.33,
08.12.21 17:18:27,19.82,220.43,97.88,151.47,105.97,237.57,251.04,147.56,129.99,100.23,106.64,157.55,93.2,150.04,127.9,220.05,47.1,199.1,167.66,106.98,139.43,228.57,195.34,196.09,,,24,965,0,26.3,
08.12.21 17:18:42,20.07,220.05,96.88,147.56,105.29,237.18,250.64,146.14,128.25,98.22,105.63,156.12,91.54,148.62,126.86,218.89,46.47,197.59,165.85,106.98,138.02,228.96,194.59,194.96,,,24,965,0,26.28,
08.12.21 17:18:57,20.32,218.12,94.87,144.01,103.6,234.82,249.84,144.37,126.17,95.54,105.63,155.04,89.87,148.27,125.82,217.74,45.83,197.22,164.4,101.92,136.62,229.35,194.22,194.59,,,24,965,0,26.26,
