Logger,DateTime,Temp,Treatment
20946645,6/16/21 05:00,28.27,High
20946643,6/16/21 05:10,26.451,Ambient
20987159,6/16/21 05:10,26.549,Ambient
20987160,6/16/21 05:10,26.231,Ambient
20719656,6/16/21 05:10,28.27,High
20719658,6/16/21 05:10,28.295,High
20946645,6/16/21 05:10,28.245,High
20946643,6/16/21 05:20,26.451,Ambient
20987159,6/16/21 05:20,26.549,Ambient
20987160,6/16/21 05:20,26.256,Ambient
20719656,6/16/21 05:20,28.27,High
20719658,6/16/21 05:20,28.295,High
20946645,6/16/21 05:20,28.245,High
20946643,6/16/21 05:30,26.451,Ambient
20987159,6/16/21 05:30,26.524,Ambient
20987160,6/16/21 05:30,26.256,Ambient
20719656,6/16/21 05:30,28.27,High
20719658,6/16/21 05:30,28.295,High
20946645,6/16/21 05:30,28.245,High
20946643,6/16/21 05:40,26.451,Ambient
20987159,6/16/21 05:40,26.524,Ambient
20987160,6/16/21 05:40,26.256,Ambient
20719656,6/16/21 05:40,28.27,High
20719658,6/16/21 05:40,28.295,High
20946645,6/16/21 05:40,28.245,High
20946643,6/16/21 05:50,26.451,Ambient
20987159,6/16/21 05:50,26.524,Ambient
20987160,6/16/21 05:50,26.28,Ambient
20719656,6/16/21 05:50,28.27,High
20719658,6/16/21 05:50,28.295,High
20946645,6/16/21 05:50,28.245,High
20946643,6/16/21 06:00,26.451,Ambient
20987159,6/16/21 06:00,26.524,Ambient
20987160,6/16/21 06:00,26.28,Ambient
20719656,6/16/21 06:00,28.27,High
20719658,6/16/21 06:00,28.295,High
20946645,6/16/21 06:00,28.221,High
20946643,6/16/21 06:10,26.451,Ambient
20987159,6/16/21 06:10,26.524,Ambient
20987160,6/16/21 06:10,26.28,Ambient
20719656,6/16/21 06:10,28.245,High
20719658,6/16/21 06:10,28.295,High
20946645,6/16/21 06:10,28.221,High
20946643,6/16/21 06:20,26.451,Ambient
20987159,6/16/21 06:20,26.524,Ambient
20987160,6/16/21 06:20,26.28,Ambient
20719656,6/16/21 06:20,28.245,High
20719658,6/16/21 06:20,28.295,High
20946645,6/16/21 06:20,28.221,High
20946643,6/16/21 06:30,26.451,Ambient
20987159,6/16/21 06:30,26.524,Ambient
20987160,6/16/21 06:30,26.28,Ambient
20719656,6/16/21 06:30,28.171,High
20719658,6/16/21 06:30,28.196,High
20946645,6/16/21 06:30,28.171,High
20946643,6/16/21 06:40,26.451,Ambient
20987159,6/16/21 06:40,26.524,Ambient
20987160,6/16/21 06:40,26.304,Ambient
20719656,6/16/21 06:40,28.072,High
20719658,6/16/21 06:40,28.097,High
20946645,6/16/21 06:40,28.072,High
20946643,6/16/21 06:50,26.451,Ambient
20987159,6/16/21 06:50,26.5,Ambient
20987160,6/16/21 06:50,26.304,Ambient
20719656,6/16/21 06:50,28.048,High
20719658,6/16/21 06:50,28.048,High
20946645,6/16/21 06:50,28.048,High
20946643,6/16/21 07:00,26.451,Ambient
20987159,6/16/21 07:00,26.5,Ambient
20987160,6/16/21 07:00,26.304,Ambient
20719656,6/16/21 07:00,28.147,High
20719658,6/16/21 07:00,28.122,High
20946645,6/16/21 07:00,28.122,High
20946643,6/16/21 07:10,26.451,Ambient
20987159,6/16/21 07:10,26.475,Ambient
20987160,6/16/21 07:10,26.304,Ambient
20719656,6/16/21 07:10,28.32,High
20719658,6/16/21 07:10,28.245,High
20946645,6/16/21 07:10,28.27,High
20946643,6/16/21 07:20,26.426,Ambient
20987159,6/16/21 07:20,26.5,Ambient
20987160,6/16/21 07:20,26.304,Ambient
20719656,6/16/21 07:20,28.444,High
20719658,6/16/21 07:20,28.369,High
20946645,6/16/21 07:20,28.369,High
20946643,6/16/21 07:30,26.426,Ambient
20987159,6/16/21 07:30,26.5,Ambient
20987160,6/16/21 07:30,26.329,Ambient
20719656,6/16/21 07:30,28.543,High
20719658,6/16/21 07:30,28.468,High
20946645,6/16/21 07:30,28.468,High
20946643,6/16/21 07:40,26.426,Ambient
20987159,6/16/21 07:40,26.5,Ambient
20987160,6/16/21 07:40,26.329,Ambient
20719656,6/16/21 07:40,28.642,High
20719658,6/16/21 07:40,28.543,High
20946645,6/16/21 07:40,28.543,High
20946643,6/16/21 07:50,26.451,Ambient
20987159,6/16/21 07:50,26.5,Ambient
20987160,6/16/21 07:50,26.329,Ambient
20719656,6/16/21 07:50,28.717,High
20719658,6/16/21 07:50,28.617,High
20946645,6/16/21 07:50,28.617,High
20946643,6/16/21 08:00,26.451,Ambient
20987159,6/16/21 08:00,26.5,Ambient
20987160,6/16/21 08:00,26.329,Ambient
20719656,6/16/21 08:00,28.593,High
20719658,6/16/21 08:00,28.518,High
20946645,6/16/21 08:00,28.543,High
20946643,6/16/21 08:10,26.451,Ambient
20987159,6/16/21 08:10,26.5,Ambient
20987160,6/16/21 08:10,26.329,Ambient
20719656,6/16/21 08:10,28.468,High
20719658,6/16/21 08:10,28.419,High
20946645,6/16/21 08:10,28.468,High
20946643,6/16/21 08:20,26.5,Ambient
20987159,6/16/21 08:20,26.549,Ambient
20987160,6/16/21 08:20,26.353,Ambient
20719656,6/16/21 08:20,28.468,High
20719658,6/16/21 08:20,28.369,High
20946645,6/16/21 08:20,28.444,High
20946643,6/16/21 08:30,26.573,Ambient
20987159,6/16/21 08:30,26.573,Ambient
20987160,6/16/21 08:30,26.426,Ambient
20719656,6/16/21 08:30,28.468,High
20719658,6/16/21 08:30,28.345,High
20946645,6/16/21 08:30,28.419,High
20946643,6/16/21 08:40,26.598,Ambient
20987159,6/16/21 08:40,26.622,Ambient
20987160,6/16/21 08:40,26.475,Ambient
20719656,6/16/21 08:40,28.568,High
20719658,6/16/21 08:40,28.369,High
20946645,6/16/21 08:40,28.444,High
20946643,6/16/21 08:50,26.524,Ambient
20987159,6/16/21 08:50,26.598,Ambient
20987160,6/16/21 08:50,26.426,Ambient
20719656,6/16/21 08:50,28.593,High
20719658,6/16/21 08:50,28.369,High
20946645,6/16/21 08:50,28.468,High
20946643,6/16/21 09:00,26.573,Ambient
20987159,6/16/21 09:00,26.646,Ambient
20987160,6/16/21 09:00,26.451,Ambient
20719656,6/16/21 09:00,28.742,High
20719658,6/16/21 09:00,28.444,High
20946645,6/16/21 09:00,28.568,High
20946643,6/16/21 09:10,26.695,Ambient
20987159,6/16/21 09:10,26.793,Ambient
20987160,6/16/21 09:10,26.475,Ambient
20719656,6/16/21 09:10,28.891,High
20719658,6/16/21 09:10,28.568,High
20946645,6/16/21 09:10,28.717,High
20946643,6/16/21 09:20,26.744,Ambient
20987159,6/16/21 09:20,26.818,Ambient
20987160,6/16/21 09:20,26.5,Ambient
20719656,6/16/21 09:20,29.04,High
20719658,6/16/21 09:20,28.642,High
20946645,6/16/21 09:20,28.841,High
20946643,6/16/21 09:30,26.842,Ambient
20987159,6/16/21 09:30,26.891,Ambient
20987160,6/16/21 09:30,26.524,Ambient
20719656,6/16/21 09:30,29.14,High
20719658,6/16/21 09:30,28.717,High
20946645,6/16/21 09:30,28.941,High
20946643,6/16/21 09:40,26.94,Ambient
20987159,6/16/21 09:40,26.989,Ambient
20987160,6/16/21 09:40,26.793,Ambient
20719656,6/16/21 09:40,29.24,High
20719658,6/16/21 09:40,28.816,High
20946645,6/16/21 09:40,29.015,High
20946643,6/16/21 09:50,27.014,Ambient
20987159,6/16/21 09:50,27.087,Ambient
20987160,6/16/21 09:50,26.94,Ambient
20719656,6/16/21 09:50,29.315,High
20719658,6/16/21 09:50,28.916,High
20946645,6/16/21 09:50,29.115,High
20946643,6/16/21 10:00,26.916,Ambient
20987159,6/16/21 10:00,26.891,Ambient
20987160,6/16/21 10:00,26.695,Ambient
20719656,6/16/21 10:00,29.59,High
20719658,6/16/21 10:00,29.215,High
20946645,6/16/21 10:00,29.265,High
20946643,6/16/21 10:10,26.891,Ambient
20987159,6/16/21 10:10,26.842,Ambient
20987160,6/16/21 10:10,26.695,Ambient
20719656,6/16/21 10:10,29.715,High
20719658,6/16/21 10:10,29.389,High
20946645,6/16/21 10:10,29.414,High
20946643,6/16/21 10:20,26.891,Ambient
20987159,6/16/21 10:20,26.842,Ambient
20987160,6/16/21 10:20,26.695,Ambient
20719656,6/16/21 10:20,29.615,High
20719658,6/16/21 10:20,29.29,High
20946645,6/16/21 10:20,29.389,High
20946643,6/16/21 10:30,26.867,Ambient
20987159,6/16/21 10:30,26.842,Ambient
20987160,6/16/21 10:30,26.671,Ambient
20719656,6/16/21 10:30,29.74,High
20719658,6/16/21 10:30,29.464,High
20946645,6/16/21 10:30,29.439,High
20946643,6/16/21 10:40,26.867,Ambient
20987159,6/16/21 10:40,26.842,Ambient
20987160,6/16/21 10:40,26.671,Ambient
20719656,6/16/21 10:40,29.464,High
20719658,6/16/21 10:40,29.265,High
20946645,6/16/21 10:40,29.34,High
20946643,6/16/21 10:50,26.867,Ambient
20987159,6/16/21 10:50,26.842,Ambient
20987160,6/16/21 10:50,26.646,Ambient
20719656,6/16/21 10:50,29.365,High
20719658,6/16/21 10:50,29.19,High
20946645,6/16/21 10:50,29.24,High
20946643,6/16/21 11:00,26.891,Ambient
20987159,6/16/21 11:00,26.867,Ambient
20987160,6/16/21 11:00,26.646,Ambient
20719656,6/16/21 11:00,29.29,High
20719658,6/16/21 11:00,29.14,High
20946645,6/16/21 11:00,29.19,High
20946643,6/16/21 11:10,26.916,Ambient
20987159,6/16/21 11:10,26.891,Ambient
20987160,6/16/21 11:10,26.646,Ambient
20719656,6/16/21 11:10,29.315,High
20719658,6/16/21 11:10,29.14,High
20946645,6/16/21 11:10,29.215,High
20946643,6/16/21 11:20,26.94,Ambient
20987159,6/16/21 11:20,26.891,Ambient
20987160,6/16/21 11:20,26.646,Ambient
20719656,6/16/21 11:20,29.389,High
20719658,6/16/21 11:20,29.165,High
20946645,6/16/21 11:20,29.29,High
20946643,6/16/21 11:30,26.965,Ambient
20987159,6/16/21 11:30,26.916,Ambient
20987160,6/16/21 11:30,26.646,Ambient
20719656,6/16/21 11:30,29.464,High
20719658,6/16/21 11:30,29.215,High
20946645,6/16/21 11:30,29.34,High
20946643,6/16/21 11:40,26.965,Ambient
20987159,6/16/21 11:40,26.94,Ambient
20987160,6/16/21 11:40,26.646,Ambient
20719656,6/16/21 11:40,29.515,High
20719658,6/16/21 11:40,29.24,High
20946645,6/16/21 11:40,29.389,High
20946643,6/16/21 11:50,26.989,Ambient
20987159,6/16/21 11:50,26.94,Ambient
20987160,6/16/21 11:50,26.671,Ambient
20719656,6/16/21 11:50,29.515,High
20719658,6/16/21 11:50,29.24,High
20946645,6/16/21 11:50,29.389,High
20946643,6/16/21 12:00,27.014,Ambient
20987159,6/16/21 12:00,26.965,Ambient
20987160,6/16/21 12:00,26.671,Ambient
20719656,6/16/21 12:00,29.464,High
20719658,6/16/21 12:00,29.215,High
20946645,6/16/21 12:00,29.34,High
20946643,6/16/21 12:10,27.014,Ambient
20987159,6/16/21 12:10,26.965,Ambient
20987160,6/16/21 12:10,26.695,Ambient
20719656,6/16/21 12:10,29.414,High
20719658,6/16/21 12:10,29.165,High
20946645,6/16/21 12:10,29.29,High
20946643,6/16/21 12:20,27.038,Ambient
20987159,6/16/21 12:20,26.965,Ambient
20987160,6/16/21 12:20,26.695,Ambient
20719656,6/16/21 12:20,29.389,High
20719658,6/16/21 12:20,29.165,High
20946645,6/16/21 12:20,29.265,High
20946643,6/16/21 12:30,27.038,Ambient
20987159,6/16/21 12:30,26.989,Ambient
20987160,6/16/21 12:30,26.695,Ambient
20719656,6/16/21 12:30,29.439,High
20719658,6/16/21 12:30,29.165,High
20946645,6/16/21 12:30,29.29,High
20946643,6/16/21 12:40,27.136,Ambient
20987159,6/16/21 12:40,27.112,Ambient
20987160,6/16/21 12:40,26.867,Ambient
20719656,6/16/21 12:40,29.49,High
20719658,6/16/21 12:40,29.265,High
20946645,6/16/21 12:40,29.365,High
20946643,6/16/21 12:50,27.136,Ambient
20987159,6/16/21 12:50,27.136,Ambient
20987160,6/16/21 12:50,26.94,Ambient
20719656,6/16/21 12:50,29.565,High
20719658,6/16/21 12:50,29.389,High
20946645,6/16/21 12:50,29.464,High
20946643,6/16/21 13:00,27.161,Ambient
20987159,6/16/21 13:00,27.112,Ambient
20987160,6/16/21 13:00,26.94,Ambient
20719656,6/16/21 13:00,29.615,High
20719658,6/16/21 13:00,29.439,High
20946645,6/16/21 13:00,29.54,High
20946643,6/16/21 13:10,27.186,Ambient
20987159,6/16/21 13:10,27.112,Ambient
20987160,6/16/21 13:10,26.965,Ambient
20719656,6/16/21 13:10,29.665,High
20719658,6/16/21 13:10,29.515,High
20946645,6/16/21 13:10,29.615,High
20946643,6/16/21 13:20,27.186,Ambient
20987159,6/16/21 13:20,27.136,Ambient
20987160,6/16/21 13:20,26.965,Ambient
20719656,6/16/21 13:20,29.69,High
20719658,6/16/21 13:20,29.54,High
20946645,6/16/21 13:20,29.64,High
20946643,6/16/21 13:30,27.21,Ambient
20987159,6/16/21 13:30,27.136,Ambient
20987160,6/16/21 13:30,26.989,Ambient
20719656,6/16/21 13:30,29.665,High
20719658,6/16/21 13:30,29.49,High
20946645,6/16/21 13:30,29.615,High
20946643,6/16/21 13:40,27.235,Ambient
20987159,6/16/21 13:40,27.136,Ambient
20987160,6/16/21 13:40,27.014,Ambient
20719656,6/16/21 13:40,29.615,High
20719658,6/16/21 13:40,29.464,High
20946645,6/16/21 13:40,29.59,High
20946643,6/16/21 13:50,27.235,Ambient
20987159,6/16/21 13:50,27.136,Ambient
20987160,6/16/21 13:50,27.014,Ambient
20719656,6/16/21 13:50,29.665,High
20719658,6/16/21 13:50,29.49,High
20946645,6/16/21 13:50,29.615,High
20946643,6/16/21 14:00,27.235,Ambient
20987159,6/16/21 14:00,27.161,Ambient
20987160,6/16/21 14:00,27.038,Ambient
20719656,6/16/21 14:00,29.74,High
20719658,6/16/21 14:00,29.565,High
20946645,6/16/21 14:00,29.69,High
20946643,6/16/21 14:10,27.259,Ambient
20987159,6/16/21 14:10,27.186,Ambient
20987160,6/16/21 14:10,27.063,Ambient
20719656,6/16/21 14:10,29.84,High
20719658,6/16/21 14:10,29.64,High
20946645,6/16/21 14:10,29.765,High
20946643,6/16/21 14:20,27.284,Ambient
20987159,6/16/21 14:20,27.186,Ambient
20987160,6/16/21 14:20,27.063,Ambient
20719656,6/16/21 14:20,29.89,High
20719658,6/16/21 14:20,29.665,High
20946645,6/16/21 14:20,29.815,High
20946643,6/16/21 14:30,27.284,Ambient
20987159,6/16/21 14:30,27.21,Ambient
20987160,6/16/21 14:30,27.087,Ambient
20719656,6/16/21 14:30,29.966,High
20719658,6/16/21 14:30,29.865,High
20946645,6/16/21 14:30,30.016,High
20946643,6/16/21 14:40,27.333,Ambient
20987159,6/16/21 14:40,27.21,Ambient
20987160,6/16/21 14:40,27.112,Ambient
20719656,6/16/21 14:40,29.941,High
20719658,6/16/21 14:40,29.765,High
20946645,6/16/21 14:40,29.916,High
20946643,6/16/21 14:50,27.333,Ambient
20987159,6/16/21 14:50,27.235,Ambient
20987160,6/16/21 14:50,27.136,Ambient
20719656,6/16/21 14:50,29.84,High
20719658,6/16/21 14:50,29.69,High
20946645,6/16/21 14:50,29.815,High
20946643,6/16/21 15:00,27.358,Ambient
20987159,6/16/21 15:00,27.259,Ambient
20987160,6/16/21 15:00,27.186,Ambient
20719656,6/16/21 15:00,29.79,High
20719658,6/16/21 15:00,29.615,High
20946645,6/16/21 15:00,29.765,High
20946643,6/16/21 15:10,27.382,Ambient
20987159,6/16/21 15:10,27.284,Ambient
20987160,6/16/21 15:10,27.186,Ambient
20719656,6/16/21 15:10,29.79,High
20719658,6/16/21 15:10,29.64,High
20946645,6/16/21 15:10,29.765,High
20946643,6/16/21 15:20,27.407,Ambient
20987159,6/16/21 15:20,27.308,Ambient
20987160,6/16/21 15:20,27.21,Ambient
20719656,6/16/21 15:20,29.84,High
20719658,6/16/21 15:20,29.64,High
20946645,6/16/21 15:20,29.79,High
20946643,6/16/21 15:30,27.407,Ambient
20987159,6/16/21 15:30,27.358,Ambient
20987160,6/16/21 15:30,27.235,Ambient
20719656,6/16/21 15:30,29.89,High
20719658,6/16/21 15:30,29.84,High
20946645,6/16/21 15:30,29.865,High
20946643,6/16/21 15:40,27.431,Ambient
20987159,6/16/21 15:40,27.358,Ambient
20987160,6/16/21 15:40,27.235,Ambient
20719656,6/16/21 15:40,29.966,High
20719658,6/16/21 15:40,29.765,High
20946645,6/16/21 15:40,29.916,High
20946643,6/16/21 15:50,27.456,Ambient
20987159,6/16/21 15:50,27.382,Ambient
20987160,6/16/21 15:50,27.259,Ambient
20719656,6/16/21 15:50,30.066,High
20719658,6/16/21 15:50,29.84,High
20946645,6/16/21 15:50,29.991,High
20946643,6/16/21 16:00,27.456,Ambient
20987159,6/16/21 16:00,27.431,Ambient
20987160,6/16/21 16:00,27.284,Ambient
20719656,6/16/21 16:00,30.117,High
20719658,6/16/21 16:00,29.865,High
20946645,6/16/21 16:00,30.041,High
20946643,6/16/21 16:10,27.481,Ambient
20987159,6/16/21 16:10,27.407,Ambient
20987160,6/16/21 16:10,27.308,Ambient
20719656,6/16/21 16:10,30.091,High
20719658,6/16/21 16:10,29.84,High
20946645,6/16/21 16:10,30.016,High
20946643,6/16/21 16:20,27.505,Ambient
20987159,6/16/21 16:20,27.431,Ambient
20987160,6/16/21 16:20,27.333,Ambient
20719656,6/16/21 16:20,30.041,High
20719658,6/16/21 16:20,29.765,High
20946645,6/16/21 16:20,29.966,High
20946643,6/16/21 16:30,27.53,Ambient
20987159,6/16/21 16:30,27.456,Ambient
20987160,6/16/21 16:30,27.358,Ambient
20719656,6/16/21 16:30,29.991,High
20719658,6/16/21 16:30,29.74,High
20946645,6/16/21 16:30,29.941,High
20946643,6/16/21 16:40,27.481,Ambient
20987159,6/16/21 16:40,27.456,Ambient
20987160,6/16/21 16:40,27.382,Ambient
20719656,6/16/21 16:40,29.966,High
20719658,6/16/21 16:40,29.74,High
20946645,6/16/21 16:40,29.941,High
20946643,6/16/21 16:50,27.456,Ambient
20987159,6/16/21 16:50,27.431,Ambient
20987160,6/16/21 16:50,27.358,Ambient
20719656,6/16/21 16:50,29.991,High
20719658,6/16/21 16:50,29.79,High
20946645,6/16/21 16:50,29.966,High
20946643,6/16/21 17:00,27.456,Ambient
20987159,6/16/21 17:00,27.431,Ambient
20987160,6/16/21 17:00,27.382,Ambient
20719656,6/16/21 17:00,29.991,High
20719658,6/16/21 17:00,29.79,High
20946645,6/16/21 17:00,29.966,High
20946643,6/16/21 17:10,27.456,Ambient
20987159,6/16/21 17:10,27.431,Ambient
20987160,6/16/21 17:10,27.358,Ambient
20719656,6/16/21 17:10,29.966,High
20719658,6/16/21 17:10,29.765,High
20946645,6/16/21 17:10,29.941,High
20946643,6/16/21 17:20,27.431,Ambient
20987159,6/16/21 17:20,27.407,Ambient
20987160,6/16/21 17:20,27.333,Ambient
20719656,6/16/21 17:20,29.89,High
20719658,6/16/21 17:20,29.715,High
20946645,6/16/21 17:20,29.89,High
20946643,6/16/21 17:30,27.382,Ambient
20987159,6/16/21 17:30,27.358,Ambient
20987160,6/16/21 17:30,27.333,Ambient
20719656,6/16/21 17:30,29.815,High
20719658,6/16/21 17:30,29.64,High
20946645,6/16/21 17:30,29.84,High
20946643,6/16/21 17:40,27.333,Ambient
20987159,6/16/21 17:40,27.333,Ambient
20987160,6/16/21 17:40,27.284,Ambient
20719656,6/16/21 17:40,29.715,High
20719658,6/16/21 17:40,29.54,High
20946645,6/16/21 17:40,29.74,High
20946643,6/16/21 17:50,27.284,Ambient
20987159,6/16/21 17:50,27.259,Ambient
20987160,6/16/21 17:50,27.235,Ambient
20719656,6/16/21 17:50,29.665,High
20719658,6/16/21 17:50,29.464,High
20946645,6/16/21 17:50,29.69,High
20946643,6/16/21 18:00,27.235,Ambient
20987159,6/16/21 18:00,27.21,Ambient
20987160,6/16/21 18:00,27.186,Ambient
20719656,6/16/21 18:00,29.64,High
20719658,6/16/21 18:00,29.464,High
20946645,6/16/21 18:00,29.69,High
20946643,6/16/21 18:10,27.161,Ambient
20987159,6/16/21 18:10,27.186,Ambient
20987160,6/16/21 18:10,27.161,Ambient
20719656,6/16/21 18:10,29.665,High
20719658,6/16/21 18:10,29.49,High
20946645,6/16/21 18:10,29.69,High
20946643,6/16/21 18:20,27.087,Ambient
20987159,6/16/21 18:20,27.136,Ambient
20987160,6/16/21 18:20,27.112,Ambient
20719656,6/16/21 18:20,29.665,High
20719658,6/16/21 18:20,29.515,High
20946645,6/16/21 18:20,29.715,High
20946643,6/16/21 18:30,27.014,Ambient
20987159,6/16/21 18:30,27.087,Ambient
20987160,6/16/21 18:30,27.063,Ambient
20719656,6/16/21 18:30,29.665,High
20719658,6/16/21 18:30,29.49,High
20946645,6/16/21 18:30,29.715,High
20946643,6/16/21 18:40,26.965,Ambient
20987159,6/16/21 18:40,27.038,Ambient
20987160,6/16/21 18:40,27.014,Ambient
20719656,6/16/21 18:40,29.615,High
20719658,6/16/21 18:40,29.464,High
20946645,6/16/21 18:40,29.69,High
20946643,6/16/21 18:50,26.916,Ambient
20987159,6/16/21 18:50,27.014,Ambient
20987160,6/16/21 18:50,26.965,Ambient
20719656,6/16/21 18:50,29.59,High
20719658,6/16/21 18:50,29.439,High
20946645,6/16/21 18:50,29.665,High
20946643,6/16/21 19:00,26.867,Ambient
20987159,6/16/21 19:00,26.965,Ambient
20987160,6/16/21 19:00,26.916,Ambient
20719656,6/16/21 19:00,29.565,High
20719658,6/16/21 19:00,29.414,High
20946645,6/16/21 19:00,29.64,High
20946643,6/16/21 19:10,26.842,Ambient
20987159,6/16/21 19:10,26.94,Ambient
20987160,6/16/21 19:10,26.842,Ambient
20719656,6/16/21 19:10,29.54,High
20719658,6/16/21 19:10,29.414,High
20946645,6/16/21 19:10,29.64,High
20946643,6/16/21 19:20,26.793,Ambient
20987159,6/16/21 19:20,26.916,Ambient
20987160,6/16/21 19:20,26.818,Ambient
20719656,6/16/21 19:20,29.515,High
20719658,6/16/21 19:20,29.389,High
20946645,6/16/21 19:20,29.615,High
20946643,6/16/21 19:30,26.769,Ambient
20987159,6/16/21 19:30,26.891,Ambient
20987160,6/16/21 19:30,26.769,Ambient
20719656,6/16/21 19:30,29.515,High
20719658,6/16/21 19:30,29.389,High
20946645,6/16/21 19:30,29.59,High
20946643,6/16/21 19:40,26.744,Ambient
20987159,6/16/21 19:40,26.867,Ambient
20987160,6/16/21 19:40,26.72,Ambient
20719656,6/16/21 19:40,29.515,High
20719658,6/16/21 19:40,29.389,High
20946645,6/16/21 19:40,29.59,High
20946643,6/16/21 19:50,26.72,Ambient
20987159,6/16/21 19:50,26.842,Ambient
20987160,6/16/21 19:50,26.671,Ambient
20719656,6/16/21 19:50,29.515,High
20719658,6/16/21 19:50,29.389,High
20946645,6/16/21 19:50,29.615,High
20946643,6/16/21 20:00,26.695,Ambient
20987159,6/16/21 20:00,26.818,Ambient
20987160,6/16/21 20:00,26.622,Ambient
20719656,6/16/21 20:00,29.515,High
20719658,6/16/21 20:00,29.389,High
20946645,6/16/21 20:00,29.565,High
20946643,6/16/21 20:10,26.671,Ambient
20987159,6/16/21 20:10,26.793,Ambient
20987160,6/16/21 20:10,26.573,Ambient
20719656,6/16/21 20:10,29.49,High
20719658,6/16/21 20:10,29.365,High
20946645,6/16/21 20:10,29.54,High
20946643,6/16/21 20:20,26.622,Ambient
20987159,6/16/21 20:20,26.769,Ambient
20987160,6/16/21 20:20,26.549,Ambient
20719656,6/16/21 20:20,29.464,High
20719658,6/16/21 20:20,29.365,High
20946645,6/16/21 20:20,29.515,High
20946643,6/16/21 20:30,26.598,Ambient
20987159,6/16/21 20:30,26.744,Ambient
20987160,6/16/21 20:30,26.5,Ambient
20719656,6/16/21 20:30,29.439,High
20719658,6/16/21 20:30,29.315,High
20946645,6/16/21 20:30,29.49,High
20946643,6/16/21 20:40,26.573,Ambient
20987159,6/16/21 20:40,26.695,Ambient
20987160,6/16/21 20:40,26.451,Ambient
20719656,6/16/21 20:40,29.414,High
20719658,6/16/21 20:40,29.265,High
20946645,6/16/21 20:40,29.49,High
20946643,6/16/21 20:50,26.573,Ambient
20987159,6/16/21 20:50,26.646,Ambient
20987160,6/16/21 20:50,26.378,Ambient
20719656,6/16/21 20:50,29.365,High
20719658,6/16/21 20:50,29.24,High
20946645,6/16/21 20:50,29.439,High
20946643,6/16/21 21:00,26.573,Ambient
20987159,6/16/21 21:00,26.622,Ambient
20987160,6/16/21 21:00,26.329,Ambient
20719656,6/16/21 21:00,29.34,High
20719658,6/16/21 21:00,29.19,High
20946645,6/16/21 21:00,29.414,High
20946643,6/16/21 21:10,26.549,Ambient
20987159,6/16/21 21:10,26.598,Ambient
20987160,6/16/21 21:10,26.256,Ambient
20719656,6/16/21 21:10,29.34,High
20719658,6/16/21 21:10,29.19,High
20946645,6/16/21 21:10,29.365,High
20946643,6/16/21 21:20,26.549,Ambient
20987159,6/16/21 21:20,26.573,Ambient
20987160,6/16/21 21:20,26.182,Ambient
20719656,6/16/21 21:20,29.365,High
20719658,6/16/21 21:20,29.215,High
20946645,6/16/21 21:20,29.389,High
20946643,6/16/21 21:30,26.524,Ambient
20987159,6/16/21 21:30,26.549,Ambient
20987160,6/16/21 21:30,26.158,Ambient
20719656,6/16/21 21:30,29.389,High
20719658,6/16/21 21:30,29.24,High
20946645,6/16/21 21:30,29.389,High
20946643,6/16/21 21:40,26.451,Ambient
20987159,6/16/21 21:40,26.524,Ambient
20987160,6/16/21 21:40,26.182,Ambient
20719656,6/16/21 21:40,29.34,High
20719658,6/16/21 21:40,29.24,High
20946645,6/16/21 21:40,29.389,High
20946643,6/16/21 21:50,26.402,Ambient
20987159,6/16/21 21:50,26.475,Ambient
20987160,6/16/21 21:50,26.182,Ambient
20719656,6/16/21 21:50,29.29,High
20719658,6/16/21 21:50,29.24,High
20946645,6/16/21 21:50,29.389,High
20946643,6/16/21 22:00,26.353,Ambient
20987159,6/16/21 22:00,26.451,Ambient
20987160,6/16/21 22:00,26.207,Ambient
20719656,6/16/21 22:00,29.265,High
20719658,6/16/21 22:00,29.265,High
20946645,6/16/21 22:00,29.389,High
20946643,6/16/21 22:10,26.304,Ambient
20987159,6/16/21 22:10,26.426,Ambient
20987160,6/16/21 22:10,26.182,Ambient
20719656,6/16/21 22:10,29.265,High
20719658,6/16/21 22:10,29.265,High
20946645,6/16/21 22:10,29.389,High
20946643,6/16/21 22:20,26.28,Ambient
20987159,6/16/21 22:20,26.451,Ambient
20987160,6/16/21 22:20,26.207,Ambient
20719656,6/16/21 22:20,29.265,High
20719658,6/16/21 22:20,29.29,High
20946645,6/16/21 22:20,29.389,High
20946643,6/16/21 22:30,26.304,Ambient
20987159,6/16/21 22:30,26.5,Ambient
20987160,6/16/21 22:30,26.231,Ambient
20719656,6/16/21 22:30,29.265,High
20719658,6/16/21 22:30,29.265,High
20946645,6/16/21 22:30,29.414,High
20946643,6/16/21 22:40,26.329,Ambient
20987159,6/16/21 22:40,26.549,Ambient
20987160,6/16/21 22:40,26.256,Ambient
20719656,6/16/21 22:40,29.29,High
20719658,6/16/21 22:40,29.29,High
20946645,6/16/21 22:40,29.389,High
20946643,6/16/21 22:50,26.353,Ambient
20987159,6/16/21 22:50,26.573,Ambient
20987160,6/16/21 22:50,26.28,Ambient
20719656,6/16/21 22:50,29.29,High
20719658,6/16/21 22:50,29.315,High
20946645,6/16/21 22:50,29.389,High
20946643,6/16/21 23:00,26.378,Ambient
20987159,6/16/21 23:00,26.622,Ambient
20987160,6/16/21 23:00,26.304,Ambient
20719656,6/16/21 23:00,29.29,High
20719658,6/16/21 23:00,29.315,High
20946645,6/16/21 23:00,29.414,High
20946643,6/16/21 23:10,26.402,Ambient
